,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
4188,-0.00054344,3719.3,4381.8,9.3002,26.913,42.104,2870.1,76.166,120.42,0.23667,76.515,50.749,2792.7,24.961,49.534,3301.2,22.359,66.051,341.86,313.64,95.651,74.628,26.534,8.5823,33.023,6.9427,19.435,1.5164,24.635,13.565,33.986,1.3694,18.86,2.0412,4.0089,1.8482,0.018354,0.97267,0.10971,53.683,43.279,62.6,52.588,99.756,58.172,18.658,30.094,40.303,45.456,71.809,39.036,21.389
4189,0.00099698,3649.2,4358.6,9.2149,26.68,41.95,2866.9,76.485,120.4,0.24023,76.265,49.115,2788.1,23.658,50.311,3299.4,21.144,66.205,345.0,312.19,95.647,74.172,26.534,8.5823,33.023,6.9427,19.435,1.5164,24.635,13.565,33.986,1.3694,18.86,2.0412,4.0089,1.8482,0.018354,0.97267,0.10971,53.683,43.279,63.805,52.866,99.604,60.053,18.027,29.659,35.496,47.254,72.859,38.828,24.366
4190,-0.0002551,3607.1,4381.9,9.1812,27.499,42.329,2864.1,76.136,120.4,0.24884,76.083,50.923,2785.1,26.054,49.817,3297.5,21.731,66.229,348.84,311.64,95.842,74.629,26.194,8.7532,32.571,7.057,19.219,1.5718,24.496,13.533,33.274,1.3835,19.43,2.0833,3.9655,1.8664,0.018354,0.97267,0.10971,53.683,43.279,62.852,52.923,99.816,58.872,18.095,30.81,40.817,46.111,73.85,38.554,23.007
4191,0.0029457,3628.7,4365.7,9.1572,26.906,41.858,2865.0,76.561,120.38,0.24737,76.252,50.0,2786.6,25.76,48.42,3299.0,23.064,66.314,352.72,310.54,95.808,74.658,26.194,8.7532,32.571,7.057,19.219,1.5718,24.496,13.533,33.274,1.3835,19.43,2.0833,3.9655,1.8664,0.018354,0.97267,0.10971,53.683,43.279,62.48,53.117,99.41,59.364,17.964,30.988,38.101,42.878,74.832,38.235,19.879
4192,0.0011007,3637.9,4425.0,9.0937,26.86,42.008,2867.0,75.327,120.38,0.24362,76.419,48.306,2788.7,24.454,49.218,3301.8,22.811,66.481,358.74,310.29,95.921,74.384,26.248,8.7321,32.335,6.8166,19.405,1.5544,24.318,13.487,33.85,1.5121,19.039,2.0187,4.0522,1.8831,0.016394,0.99015,0.10068,53.443,43.057,61.208,52.846,99.625,60.556,17.789,30.187,33.113,44.724,77.03,38.865,20.533
4193,0.00048477,3603.5,4411.6,9.2172,26.87,41.422,2866.9,76.559,120.4,0.24172,76.189,50.541,2787.4,27.39,47.232,3301.5,22.389,66.633,365.19,309.56,96.009,74.108,26.248,8.7321,32.335,6.8166,19.405,1.5544,24.318,13.487,33.85,1.5121,19.039,2.0187,4.0522,1.8831,0.016394,0.99015,0.10068,53.443,43.057,61.8,53.007,99.674,60.147,17.47,30.419,39.691,40.127,78.384,38.144,21.623
4194,0.0025767,3676.8,4329.8,9.0022,27.073,42.176,2866.5,75.82,120.39,0.23811,76.102,48.867,2788.0,26.864,49.666,3305.2,22.404,66.765,370.61,308.58,95.982,74.252,26.264,8.8074,32.327,7.1212,19.493,1.557,23.699,13.61,33.995,1.413,19.56,2.0455,3.9681,1.8488,0.016394,0.99015,0.10068,53.443,43.057,62.596,53.44,99.462,62.72,17.506,29.177,34.765,45.761,79.826,37.624,21.635
4195,-0.0001581,3648.6,4413.7,9.1636,26.829,42.092,2867.9,75.586,120.42,0.2349,76.095,49.962,2788.6,26.651,50.49,3307.6,23.145,66.843,378.93,307.94,95.82,74.347,26.264,8.8074,32.327,7.1212,19.493,1.557,23.699,13.61,33.995,1.413,19.56,2.0455,3.9681,1.8488,0.016394,0.99015,0.10068,53.443,43.057,63.081,52.435,99.681,59.761,16.9,29.569,37.988,47.668,81.008,38.432,19.928
4196,0.0003145,3567.8,4369.3,9.0657,27.093,41.485,2870.0,75.861,120.36,0.24559,76.355,50.911,2790.6,24.609,49.101,3308.8,21.86,67.034,380.73,307.06,96.014,74.781,25.958,8.7335,32.258,7.0762,19.631,1.6067,23.606,13.359,34.098,1.38,19.394,2.0248,4.0554,1.719,0.016394,0.99015,0.10068,53.443,43.057,61.718,52.636,99.673,62.497,17.081,31.134,40.78,44.452,82.761,37.438,22.971
4197,0.0021552,3611.0,4387.7,9.2053,26.833,41.931,2872.1,75.615,120.42,0.24758,76.331,49.62,2792.8,22.866,48.371,3312.7,22.986,67.256,386.71,305.87,96.066,74.229,25.958,8.7335,32.258,7.0762,19.631,1.6067,23.606,13.359,34.098,1.38,19.394,2.0248,4.0554,1.719,0.018028,1.0076,0.099111,53.653,43.108,60.974,52.416,99.492,59.6,16.897,30.891,36.981,42.764,84.838,38.081,20.378
4198,-0.0009716,3613.2,4385.1,9.3052,26.612,41.63,2875.2,75.406,120.38,0.21861,76.273,51.023,2796.2,26.759,50.364,3315.8,21.556,67.425,392.05,306.24,96.136,74.061,26.068,8.8489,32.924,6.998,19.547,1.502,23.659,13.652,34.105,1.4087,20.042,2.0719,4.0956,1.8418,0.018028,1.0076,0.099111,53.653,43.108,61.126,51.977,99.879,58.532,16.638,27.206,41.112,47.376,86.567,37.389,23.83
4199,0.0004045,3567.5,4353.3,9.1912,26.694,41.965,2878.4,75.729,120.41,0.21614,76.29,48.393,2799.3,24.192,47.661,3319.5,23.486,67.591,397.22,305.83,95.977,74.524,26.068,8.8489,32.924,6.998,19.547,1.502,23.659,13.652,34.105,1.4087,20.042,2.0719,4.0956,1.8418,0.018028,1.0076,0.099111,53.653,43.108,61.914,52.358,99.743,60.406,16.657,27.507,33.372,41.121,88.306,38.812,19.25
4200,-0.00025984,3562.5,4349.3,9.2159,27.096,41.941,2880.5,76.242,120.38,0.24565,76.253,49.984,2800.2,24.456,49.42,3324.3,22.38,67.771,406.33,304.67,96.166,74.192,25.263,8.8733,33.131,6.9098,20.134,1.5274,22.963,13.324,33.84,1.5678,20.119,2.0994,4.0144,1.6719,0.018028,1.0076,0.099111,53.653,43.108,62.539,52.474,99.764,60.361,16.522,31.288,38.052,45.191,89.684,37.054,21.933
4201,-0.0013635,3610.4,4378.1,9.1859,26.322,41.894,2880.1,75.68,120.41,0.25037,75.972,50.333,2799.2,24.834,47.802,3325.0,23.224,67.931,410.49,303.72,96.003,73.861,25.263,8.8733,33.131,6.9098,20.134,1.5274,22.963,13.324,33.84,1.5678,20.119,2.0994,4.0144,1.6719,0.018028,1.0076,0.099111,53.653,43.108,61.714,52.129,99.8,61.852,15.966,30.712,39.081,41.447,91.5,38.143,20.015
4202,0.00039762,3615.7,4302.6,9.0471,26.946,41.697,2882.1,75.325,120.4,0.20657,75.821,50.041,2800.9,25.058,51.426,3327.6,22.828,67.99,417.74,303.49,96.096,73.858,25.192,8.8605,32.797,6.7219,19.923,1.5277,22.84,13.694,33.922,1.5495,20.097,2.0795,4.1024,1.7806,0.033994,1.0319,0.11693,54.531,42.523,62.329,51.412,99.682,62.051,16.305,26.778,38.221,49.834,93.78,37.568,21.022
4203,0.0011661,3612.3,4306.3,9.178,26.943,41.965,2886.3,75.036,120.42,0.20798,76.008,50.627,2805.9,25.661,49.838,3332.2,23.915,68.141,425.4,303.49,96.021,74.25,25.192,8.8605,32.797,6.7219,19.923,1.5277,22.84,13.694,33.922,1.5495,20.097,2.0795,4.1024,1.7806,0.033994,1.0319,0.11693,54.531,42.523,62.387,51.368,99.606,59.173,16.126,26.605,39.944,46.16,95.595,37.822,18.449
4204,-0.0018239,3681.9,4322.7,9.2541,26.952,42.109,2887.4,75.887,120.4,0.24683,75.976,49.417,2805.9,24.129,48.318,3335.5,22.006,68.353,431.83,302.23,95.942,74.086,25.136,8.6146,33.247,6.9146,20.072,1.5545,22.753,13.667,35.118,1.6353,20.028,2.0626,3.9206,1.754,0.033994,1.0319,0.11693,54.531,42.523,62.9,51.481,99.888,60.639,15.804,31.295,36.383,42.641,97.512,38.226,23.029
4205,-0.0019548,3684.9,4335.8,9.1349,27.017,41.893,2888.3,74.553,120.42,0.25033,75.871,49.438,2807.3,25.374,48.816,3336.9,22.824,68.538,437.93,302.14,95.874,73.869,25.136,8.6146,33.247,6.9146,20.072,1.5545,22.753,13.667,35.118,1.6353,20.028,2.0626,3.9206,1.754,0.033994,1.0319,0.11693,54.531,42.523,62.848,51.324,99.9,60.216,15.602,30.868,36.447,43.795,99.452,38.763,21.155
4206,0.00036851,3611.4,4288.5,9.2636,27.47,41.675,2891.0,74.775,120.41,0.24382,75.933,47.868,2809.3,26.955,50.184,3340.4,23.675,68.674,441.78,301.66,95.949,74.13,25.058,8.9015,33.099,6.9824,20.419,1.526,22.206,13.539,35.236,1.4111,20.511,2.0469,4.0187,1.864,0.033994,1.0319,0.11693,54.531,42.523,62.483,51.319,99.62,60.84,15.943,30.734,31.827,46.961,99.903,38.16,19.15
4207,-0.0015656,3633.2,4297.5,9.2953,27.013,41.785,2893.9,75.234,120.4,0.24385,75.996,49.351,2812.6,24.884,50.852,3344.4,22.842,68.799,440.46,301.0,95.906,74.347,25.058,8.9015,33.099,6.9824,20.419,1.526,22.206,13.539,35.236,1.4111,20.511,2.0469,4.0187,1.864,0.014684,1.039,0.11951,54.238,43.197,62.109,51.21,99.81,61.602,15.618,30.731,36.19,48.505,100.11,38.15,21.136
4208,0.00052028,3616.2,4252.6,9.3192,27.203,42.584,2896.1,75.477,120.4,0.22833,75.97,51.089,2815.0,26.597,48.197,3347.3,22.917,68.911,441.34,300.69,96.082,74.197,25.518,8.8073,33.315,6.9099,20.04,1.5158,22.454,13.645,34.424,1.4019,20.082,2.0351,3.9946,1.7671,0.014684,1.039,0.11951,54.238,43.197,61.743,50.65,99.727,60.969,15.565,28.88,41.305,42.362,99.908,38.667,20.997
4209,-0.0014501,3592.1,4244.4,9.2191,26.824,41.991,2896.4,75.401,120.38,0.2292,75.72,50.524,2815.2,26.174,50.58,3348.3,21.766,68.925,439.62,300.33,95.977,73.575,25.518,8.8073,33.315,6.9099,20.04,1.5158,22.454,13.645,34.424,1.4019,20.082,2.0351,3.9946,1.7671,0.014684,1.039,0.11951,54.238,43.197,62.158,50.748,99.824,60.634,15.417,28.773,39.642,47.876,100.02,36.867,23.834
4210,0.00045267,3614.9,4255.7,9.3408,26.681,41.976,2898.5,74.825,120.44,0.24075,75.363,49.29,2816.2,24.735,49.905,3348.5,23.521,68.805,440.8,300.52,96.321,73.536,24.836,8.6981,33.05,6.8911,19.955,1.5286,22.029,13.42,35.017,1.3904,19.872,2.0763,3.9767,1.8086,0.014684,1.039,0.11951,54.238,43.197,62.34,51.298,99.723,62.489,15.452,29.845,36.009,46.314,99.977,38.861,19.749
4211,-0.0020701,3629.4,4275.9,9.3657,27.033,41.987,2901.3,75.053,120.38,0.23708,75.244,50.506,2819.0,26.161,49.29,3352.2,22.623,68.65,441.9,300.66,95.882,73.503,24.836,8.6981,33.05,6.8911,19.955,1.5286,22.029,13.42,35.017,1.3904,19.872,2.0763,3.9767,1.8086,0.014684,1.039,0.11951,54.238,43.197,62.092,51.056,99.853,60.684,15.541,30.292,39.589,44.891,100.27,36.802,21.951
4212,0.0016187,3605.3,4289.1,9.4062,27.054,42.617,2907.7,73.645,120.42,0.21179,75.334,49.06,2826.1,26.525,48.457,3359.0,22.087,68.522,445.17,300.17,96.163,73.856,24.491,8.6759,33.158,6.9864,20.025,1.5648,21.758,13.441,34.752,1.3796,20.47,2.0689,3.8512,1.6842,0.021929,1.0475,0.10391,53.658,43.059,62.653,50.902,99.649,58.402,15.732,26.951,35.333,42.964,99.882,38.345,23.245
4213,6.9351e-05,3592.0,4267.9,9.4628,27.295,41.959,2911.8,73.712,120.37,0.21621,75.31,48.77,2830.5,26.622,50.337,3363.8,22.392,68.493,446.56,300.73,95.836,73.917,24.491,8.6759,33.158,6.9864,20.025,1.5648,21.758,13.441,34.752,1.3796,20.47,2.0689,3.8512,1.6842,0.021929,1.0475,0.10391,53.658,43.059,62.882,51.155,99.683,60.738,15.937,26.411,34.479,47.314,99.974,37.36,22.571
4214,0.0013163,3566.1,4235.6,9.4275,27.248,42.096,2918.0,73.965,120.43,0.2121,75.352,49.747,2835.7,25.687,49.804,3370.8,22.192,68.433,446.68,300.54,96.069,74.13,24.576,8.9648,33.377,7.0481,20.078,1.5204,22.37,13.69,35.013,1.365,20.022,2.03,3.8469,1.7072,0.021929,1.0475,0.10391,53.658,43.059,62.438,51.164,99.594,60.213,15.677,26.895,37.357,46.081,99.943,39.041,23.055
4215,-0.00089068,3596.5,4271.3,9.4525,26.967,42.385,2925.2,74.217,120.39,0.21332,75.556,51.462,2844.0,23.974,49.389,3377.1,22.85,68.518,446.16,300.92,95.849,74.079,24.576,8.9648,33.377,7.0481,20.078,1.5204,22.37,13.69,35.013,1.365,20.022,2.03,3.8469,1.7072,0.021929,1.0475,0.10391,53.658,43.059,61.915,50.737,99.807,61.497,16.131,26.747,42.402,45.119,99.977,38.095,21.502
4216,-0.00013552,3580.3,4233.1,9.4658,26.958,42.187,2926.8,74.687,120.39,0.23829,75.297,49.341,2845.2,24.085,49.452,3381.0,21.906,68.514,444.64,300.52,96.032,73.828,24.364,8.7454,33.904,7.0258,20.276,1.5438,21.896,13.526,35.897,1.4935,20.426,2.0664,3.872,1.7074,0.021929,1.0475,0.10391,53.658,43.059,61.525,50.85,99.722,63.967,15.971,29.962,36.161,45.265,100.08,38.717,23.797
4217,-0.0004685,3583.4,4261.6,9.3163,26.669,42.24,2929.5,73.957,120.37,0.237,74.994,49.844,2848.8,25.061,49.607,3383.0,22.009,68.416,447.94,301.17,95.967,73.618,24.364,8.7454,33.904,7.0258,20.276,1.5438,21.896,13.526,35.897,1.4935,20.426,2.0664,3.872,1.7074,0.0093218,1.0598,0.11553,54.488,43.014,61.472,50.509,99.755,61.933,15.882,30.12,37.641,45.623,100.03,37.401,23.617
4218,0.0021332,3593.6,4190.2,9.489,26.635,42.204,2934.9,74.263,120.41,0.22222,74.811,50.939,2854.6,24.534,50.735,3385.9,22.928,68.285,448.09,301.72,96.105,73.418,23.939,8.8289,33.936,6.9191,20.078,1.5165,21.594,13.529,35.691,1.3928,20.027,2.0347,3.8217,1.6887,0.0093218,1.0598,0.11553,54.488,43.014,61.346,50.642,99.571,60.889,16.361,27.211,40.862,48.234,100.16,38.319,21.504
4219,0.0022714,3592.8,4175.1,9.4298,26.722,42.117,2939.8,74.395,120.37,0.21858,74.711,51.608,2859.0,25.227,48.711,3391.6,22.281,68.209,452.51,301.84,95.948,73.422,23.939,8.8289,33.936,6.9191,20.078,1.5165,21.594,13.529,35.691,1.3928,20.027,2.0347,3.8217,1.6887,0.0093218,1.0598,0.11553,54.488,43.014,61.361,50.822,99.558,61.966,16.414,27.654,42.833,43.552,99.824,37.271,23.085
4220,-0.0022112,3619.0,4240.5,9.4196,27.049,41.984,2943.8,74.373,120.44,0.22083,74.568,51.194,2862.7,24.692,49.75,3396.4,22.34,68.15,449.73,301.72,95.98,73.671,24.212,8.7842,33.884,6.7889,19.975,1.5421,21.453,13.576,35.372,1.4317,19.774,2.0694,3.7944,1.7127,0.0093218,1.0598,0.11553,54.488,43.014,61.761,50.291,99.989,62.156,16.452,27.03,41.613,45.954,100.21,39.507,22.972
4221,0.00083825,3575.8,4203.2,9.3942,27.086,42.32,2948.6,74.427,120.39,0.21741,74.296,51.025,2867.0,25.284,49.176,3400.6,21.923,67.99,451.22,302.64,95.96,73.332,24.212,8.7842,33.884,6.7889,19.975,1.5421,21.453,13.576,35.372,1.4317,19.774,2.0694,3.7944,1.7127,0.0093218,1.0598,0.11553,54.488,43.014,62.503,50.737,99.662,64.373,16.434,27.447,41.117,44.626,100.18,37.363,24.055
4222,-0.00018151,3638.2,4242.5,9.5669,26.984,42.12,2957.1,73.782,120.44,0.22394,74.401,49.818,2876.6,25.695,50.486,3406.8,23.157,67.881,454.15,303.16,95.755,73.78,24.082,8.7972,33.955,6.9195,19.624,1.5409,21.441,13.577,36.107,1.4377,20.052,2.0371,3.7465,1.6684,0.031077,1.0259,0.10267,54.441,42.515,62.598,50.309,99.812,60.456,16.967,27.526,37.565,47.659,100.08,39.11,21.123
4223,0.0016284,3667.6,4207.3,9.4862,26.958,42.171,2961.6,74.016,120.42,0.22628,74.4,50.083,2880.4,24.326,50.369,3413.4,22.319,67.945,453.33,303.2,95.732,73.619,24.082,8.7972,33.955,6.9195,19.624,1.5409,21.441,13.577,36.107,1.4377,20.052,2.0371,3.7465,1.6684,0.031077,1.0259,0.10267,54.441,42.515,62.092,50.729,99.595,62.521,16.876,27.241,38.345,47.388,100.12,38.942,23.146
4224,-0.00076948,3587.9,4215.4,9.6113,26.727,42.378,2962.5,73.871,120.4,0.22152,73.935,49.869,2881.2,27.645,49.399,3414.9,23.151,67.837,453.45,302.83,95.767,72.946,24.419,8.6321,33.952,6.8372,20.171,1.5269,21.351,13.714,36.718,1.3427,20.062,1.992,3.606,1.5911,0.031077,1.0259,0.10267,54.441,42.515,62.344,51.321,99.79,62.489,16.666,27.468,37.716,45.143,100.08,38.369,21.291
4225,0.00085486,3592.5,4251.4,9.6236,26.833,42.327,2966.9,74.173,120.39,0.21963,73.722,51.037,2885.6,26.246,48.48,3419.2,22.58,67.666,457.29,303.37,95.863,73.397,24.419,8.6321,33.952,6.8372,20.171,1.5269,21.351,13.714,36.718,1.3427,20.062,1.992,3.606,1.5911,0.031077,1.0259,0.10267,54.441,42.515,62.264,50.89,99.63,61.953,16.728,27.698,41.151,43.016,99.985,38.037,22.678
4226,-0.0011056,3642.1,4174.9,9.5951,27.035,42.0,2973.1,74.18,120.43,0.23445,73.658,51.741,2892.5,24.341,50.19,3423.0,21.639,67.567,460.35,304.62,95.774,73.418,24.793,8.7338,34.576,6.8973,19.551,1.5263,21.528,13.398,36.762,1.2823,19.877,1.997,3.6871,1.7786,0.031077,1.0259,0.10267,54.441,42.515,62.136,50.276,99.773,62.901,17.373,29.293,43.224,46.975,99.877,38.681,24.963
4227,0.0010399,3612.8,4165.5,9.5517,27.021,42.268,2980.8,74.511,120.38,0.23379,73.787,50.219,2900.2,24.9,49.404,3429.5,21.706,67.538,461.75,305.21,95.691,73.368,24.793,8.7338,34.576,6.8973,19.551,1.5263,21.528,13.398,36.762,1.2823,19.877,1.997,3.6871,1.7786,0.01921,1.0595,0.10054,54.257,42.968,62.64,50.388,99.562,65.08,17.877,29.373,38.744,45.155,99.818,38.222,24.835
4228,0.00029484,3610.1,4198.8,9.5893,26.905,42.196,2986.0,73.26,120.43,0.20009,73.528,50.55,2905.9,24.495,49.587,3435.1,22.974,67.52,460.37,305.21,95.675,73.151,24.948,8.7051,34.788,6.8378,20.185,1.5005,20.876,13.544,37.098,1.3892,20.041,1.9621,3.5826,1.6571,0.01921,1.0595,0.10054,54.257,42.968,62.175,51.328,99.715,64.856,17.741,24.643,39.717,45.579,99.994,39.547,21.884
4229,-0.0028814,3654.3,4235.0,9.6357,26.861,42.351,2991.2,74.03,120.4,0.20017,73.297,51.005,2911.4,24.761,50.566,3440.0,22.846,67.386,462.0,305.72,95.723,73.044,24.948,8.7051,34.788,6.8378,20.185,1.5005,20.876,13.544,37.098,1.3892,20.041,1.9621,3.5826,1.6571,0.01921,1.0595,0.10054,54.257,42.968,61.414,50.895,99.978,63.191,18.112,24.633,41.056,47.843,99.985,38.39,22.247
4230,-0.0011441,3614.5,4202.7,9.6156,27.119,42.141,2997.4,74.245,120.42,0.21379,73.231,48.868,2917.3,24.461,50.233,3445.4,22.559,67.334,462.73,306.23,95.63,73.193,24.348,8.7796,34.712,6.8156,19.257,1.5151,21.714,13.398,37.476,1.3089,18.941,2.0051,3.563,1.6167,0.01921,1.0595,0.10054,54.257,42.968,62.634,49.541,99.842,63.342,18.147,26.361,34.769,47.074,100.01,38.688,22.954
4231,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.348,8.7796,34.712,6.8156,19.257,1.5151,21.714,13.398,37.476,1.3089,18.941,2.0051,3.563,1.6167,0.01921,1.0595,0.10054,54.257,42.968,62.381,49.952,99.623,62.961,17.474,26.334,39.083,45.028,100.06,39.476,22.785
4232,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.025,8.6245,35.492,6.8928,19.557,1.4875,21.138,13.497,37.24,1.4139,19.027,2.0018,3.5168,1.5092,0.019512,1.0601,0.12553,54.64,43.449,62.628,52.072,100.0,63.099,16.075,21.905,39.083,45.028,100.07,39.739,22.835
4233,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.025,8.6245,35.492,6.8928,19.557,1.4875,21.138,13.497,37.24,1.4139,19.027,2.0018,3.5168,1.5092,0.019512,1.0601,0.12553,54.64,43.449,62.628,52.072,100.0,63.236,14.675,21.905,39.083,45.028,100.07,40.018,22.884
4234,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.257,8.8001,35.426,6.8871,18.929,1.4776,21.11,13.571,38.11,1.3728,18.947,1.9437,3.4381,1.5429,0.019512,1.0601,0.12553,54.64,43.449,61.977,51.228,100.0,63.374,13.275,23.995,39.083,45.028,100.07,40.314,22.934
4235,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.257,8.8001,35.426,6.8871,18.929,1.4776,21.11,13.571,38.11,1.3728,18.947,1.9437,3.4381,1.5429,0.019512,1.0601,0.12553,54.64,43.449,61.977,51.228,100.0,63.511,11.875,23.995,39.083,45.028,100.07,40.625,22.983
4236,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.107,8.5713,35.55,6.9835,19.316,1.4693,20.979,13.533,38.353,1.3112,19.311,1.9752,3.5437,1.6081,0.019512,1.0601,0.12553,54.64,43.449,62.02,52.69,100.0,63.649,10.475,25.539,39.083,45.028,100.07,40.953,23.033
4237,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.107,8.5713,35.55,6.9835,19.316,1.4693,20.979,13.533,38.353,1.3112,19.311,1.9752,3.5437,1.6081,0.020966,1.0511,0.098409,55.199,42.712,62.02,52.69,100.0,63.787,9.0747,25.539,39.083,45.028,100.07,41.297,23.083
4238,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.396,8.7177,35.462,6.8766,19.126,1.5486,21.236,13.611,37.631,1.3476,18.457,1.9627,3.5703,1.4974,0.020966,1.0511,0.098409,55.199,42.712,61.124,51.683,100.0,63.924,7.6748,24.122,39.083,45.028,100.07,41.658,23.132
4239,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.396,8.7177,35.462,6.8766,19.126,1.5486,21.236,13.611,37.631,1.3476,18.457,1.9627,3.5703,1.4974,0.020966,1.0511,0.098409,55.199,42.712,61.124,51.683,100.0,64.062,6.2748,24.122,39.083,45.028,100.07,42.034,23.182
4240,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.335,8.7786,35.582,6.94,18.992,1.4927,20.977,13.549,37.251,1.459,18.401,2.0089,3.4133,1.5335,0.020966,1.0511,0.098409,55.199,42.712,62.016,52.076,100.0,64.2,4.8748,25.858,39.083,45.028,100.07,42.427,23.231
4241,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.335,8.7786,35.582,6.94,18.992,1.4927,20.977,13.549,37.251,1.459,18.401,2.0089,3.4133,1.5335,0.020966,1.0511,0.098409,55.199,42.712,62.016,52.076,100.0,64.337,3.4749,25.858,39.083,45.028,100.07,42.836,23.281
4242,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.648,8.6629,35.493,7.0591,19.422,1.5213,20.995,13.429,38.075,1.4828,18.896,1.9481,3.4996,1.6273,0.012623,1.063,0.11519,54.521,42.762,61.435,52.357,100.0,64.475,2.0749,23.836,39.083,45.028,100.07,43.261,23.331
4243,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.648,8.6629,35.493,7.0591,19.422,1.5213,20.995,13.429,38.075,1.4828,18.896,1.9481,3.4996,1.6273,0.012623,1.063,0.11519,54.521,42.762,61.435,52.357,100.0,64.613,0.67495,23.836,39.083,45.028,100.07,43.702,23.38
4244,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.606,8.6955,35.204,6.9106,19.304,1.5249,20.662,13.678,38.086,1.3666,19.005,1.9598,3.4309,1.5104,0.012623,1.063,0.11519,54.521,42.762,60.28,51.229,100.0,64.75,-0.023333,20.117,39.083,45.028,100.07,44.16,23.43
4245,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.606,8.6955,35.204,6.9106,19.304,1.5249,20.662,13.678,38.086,1.3666,19.005,1.9598,3.4309,1.5104,0.012623,1.063,0.11519,54.521,42.762,60.28,51.229,100.0,64.888,-0.023333,20.117,39.083,45.028,100.07,44.634,23.479
4246,0.0,3629.2,4168.4,9.6547,26.852,42.277,3000.0,73.909,120.42,0.21401,73.211,50.334,2920.2,25.175,49.349,3447.0,22.647,67.346,462.35,306.62,95.732,73.24,24.564,8.7507,35.344,6.9449,19.316,1.506,21.334,13.481,37.743,1.4898,18.949,1.9876,3.5694,1.5453,0.012623,1.063,0.11519,54.521,42.762,61.485,51.419,100.0,65.026,-0.023333,26.384,39.083,45.028,100.07,45.124,23.529
