,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,primaryFault
816,0.27824,3649.7,4489.8,9.2241,26.963,42.116,2697.1,75.137,120.4,0.34815,80.033,50.841,2626.5,24.892,50.758,3094.9,23.293,66.447,250.76,342.0,94.609,76.978,32.172,8.9625,25.758,6.607,18.772,1.6302,33.075,13.797,23.421,1.3688,18.719,2.2615,4.8901,2.2633,0.019201,0.86231,0.090129,52.838,43.662,62.464,54.445,26.915,61.494,22.149,41.341,40.574,48.288,52.751,41.421,17.359,1
817,0.27686,3680.2,4471.3,9.1042,26.516,42.237,2697.8,75.081,120.39,0.34808,80.119,49.641,2626.4,24.923,49.885,3094.2,23.785,66.472,250.78,342.15,94.613,77.194,32.172,8.9625,25.758,6.607,18.772,1.6302,33.075,13.797,23.421,1.3688,18.719,2.2615,4.8901,2.2633,0.019201,0.86231,0.090129,52.838,43.662,61.939,54.667,27.051,63.878,21.948,41.349,37.043,46.268,53.214,40.723,16.168,1
818,0.2861,3705.8,4564.6,9.3263,26.955,42.883,2698.7,74.477,120.43,0.3361,80.124,48.682,2627.6,25.788,51.036,3095.9,22.706,66.504,252.4,341.9,94.526,77.282,32.872,8.942,25.542,6.7323,18.702,1.6343,32.995,13.918,22.988,1.0948,18.851,2.2725,4.8972,2.3508,0.019201,0.86231,0.090129,52.838,43.662,64.417,53.529,28.13,61.456,22.2,39.753,34.221,48.932,53.529,41.822,18.732,1
819,0.28684,3714.5,4521.5,9.254,26.764,42.108,2698.1,74.511,120.41,0.33529,80.303,50.718,2627.9,27.225,49.88,3096.3,23.348,66.572,254.13,341.47,94.276,77.663,32.872,8.942,25.542,6.7323,18.702,1.6343,32.995,13.918,22.988,1.0948,18.851,2.2725,4.8972,2.3508,0.019201,0.86231,0.090129,52.838,43.662,64.267,54.046,28.057,60.278,22.284,39.851,40.212,46.257,53.832,41.961,17.169,1
820,0.23822,3689.4,4490.5,9.3271,27.015,42.417,2709.4,73.932,120.36,0.3546,80.066,48.647,2638.8,24.072,48.649,3107.2,24.094,65.658,230.91,341.71,94.729,77.418,32.152,8.9037,25.876,6.9183,18.498,1.6667,33.138,13.92,24.085,1.1666,18.489,2.2321,4.8369,2.3751,0.0044971,0.81553,0.10126,53.429,43.129,62.195,53.794,22.99,62.088,22.582,42.125,34.119,43.408,47.407,41.15,15.39,2
821,0.23571,3608.4,4473.0,9.3421,26.721,42.472,2716.0,75.108,120.39,0.35561,80.494,51.502,2644.6,23.412,51.064,3112.8,23.32,65.72,228.32,340.59,94.67,78.423,32.152,8.9037,25.876,6.9183,18.498,1.6667,33.138,13.92,24.085,1.1666,18.489,2.2321,4.8369,2.3751,0.0044971,0.81553,0.10126,53.429,43.129,63.589,54.004,23.237,61.975,22.129,42.002,42.52,48.996,47.652,41.513,17.12,2
822,0.25228,3666.2,4558.9,9.4001,26.399,42.432,2720.9,74.996,120.39,0.34722,80.771,50.395,2649.7,24.672,49.283,3121.7,21.421,65.858,229.43,339.48,94.774,77.593,32.505,8.8793,26.452,7.0716,18.544,1.6677,32.351,13.844,24.048,1.2937,18.217,2.2541,4.8006,2.2558,0.0044971,0.81553,0.10126,53.429,43.129,62.743,53.962,24.759,63.2,21.568,41.618,39.264,44.875,47.557,40.323,21.628,2
823,0.2502,3664.4,4575.6,9.3307,26.864,42.205,2719.9,75.67,120.39,0.34824,80.333,50.689,2648.3,27.874,51.515,3122.9,22.117,65.926,230.56,338.36,94.707,77.532,32.505,8.8793,26.452,7.0716,18.544,1.6677,32.351,13.844,24.048,1.2937,18.217,2.2541,4.8006,2.2558,0.0044971,0.81553,0.10126,53.429,43.129,62.773,53.762,24.964,61.246,21.486,41.493,40.127,50.039,47.462,40.876,19.98,2
824,0.21304,3593.0,4540.5,9.4575,27.253,42.155,2721.9,75.243,120.34,0.33704,80.227,49.663,2649.1,24.978,48.243,3125.6,23.186,65.868,231.37,336.98,95.038,77.637,31.722,8.8328,27.269,6.9904,18.856,1.6817,32.165,14.035,24.501,1.3258,18.329,2.2311,4.8861,2.3469,0.0044971,0.81553,0.10126,53.429,43.129,62.551,54.112,21.609,61.985,21.246,40.932,37.107,42.467,47.398,39.933,17.428,2
825,0.2171,3629.9,4478.5,9.394,27.275,41.955,2726.5,75.417,120.39,0.33812,80.248,48.375,2654.1,23.673,50.048,3130.7,22.716,65.82,229.27,335.98,95.01,77.521,31.722,8.8328,27.269,6.9904,18.856,1.6817,32.165,14.035,24.501,1.3258,18.329,2.2311,4.8861,2.3469,0.024637,0.83337,0.098588,53.222,43.557,61.915,54.854,21.21,61.005,21.505,40.801,33.318,46.645,47.031,40.796,18.546,2
826,0.29317,3601.1,4518.1,9.3183,26.7,42.352,2731.5,73.955,120.37,0.36089,80.273,50.339,2658.7,24.742,49.885,3138.2,23.059,65.769,229.12,334.88,95.057,77.632,30.937,8.6981,27.765,7.0134,18.764,1.635,32.059,13.769,25.218,1.2581,18.42,2.2846,4.8534,2.3413,0.024637,0.83337,0.098588,53.222,43.557,62.983,53.626,28.778,61.517,20.84,43.306,39.099,46.267,46.811,39.56,17.709,2
827,0.29383,3641.5,4533.9,9.3428,26.64,42.226,2737.6,74.941,120.41,0.35857,80.238,50.084,2663.8,24.005,50.151,3143.8,22.87,65.736,226.0,333.82,94.973,77.279,30.937,8.6981,27.765,7.0134,18.764,1.635,32.059,13.769,25.218,1.2581,18.42,2.2846,4.8534,2.3413,0.024637,0.83337,0.098588,53.222,43.557,62.288,53.437,28.713,63.753,20.715,43.588,38.346,46.884,46.859,40.968,18.174,2
828,0.3765,3601.0,4544.3,9.2658,26.861,42.551,2743.0,75.286,120.39,0.33248,80.085,48.944,2669.9,25.145,49.316,3151.5,24.07,65.676,227.55,332.95,95.08,77.532,31.03,8.8788,28.299,6.6528,18.957,1.6279,31.471,13.572,26.02,1.3346,18.703,2.2966,4.7704,2.1943,0.024637,0.83337,0.098588,53.222,43.557,62.669,53.532,37.268,62.625,20.768,39.762,34.991,44.952,46.493,39.774,15.314,2
829,0.37843,3635.8,4522.7,9.2338,26.973,41.997,2751.9,75.363,120.38,0.33316,80.163,50.57,2679.0,24.3,49.842,3160.5,22.898,65.593,227.24,333.08,94.921,77.663,31.03,8.8788,28.299,6.6528,18.957,1.6279,31.471,13.572,26.02,1.3346,18.703,2.2966,4.7704,2.1943,0.024637,0.83337,0.098588,53.222,43.557,62.071,53.791,37.079,62.745,20.903,39.679,39.778,46.168,46.296,39.975,18.071,2
830,0.38225,3707.0,4466.3,9.2504,26.715,41.907,2757.3,74.643,120.45,0.30895,79.993,50.491,2683.8,24.318,49.773,3167.7,23.671,65.553,227.13,332.61,94.753,77.221,31.086,9.0374,28.266,6.734,18.997,1.6442,30.993,13.589,26.556,1.115,17.996,2.2519,4.7751,2.289,0.016459,0.81348,0.11105,53.405,44.272,64.054,53.98,37.405,63.269,20.619,37.128,39.546,46.008,46.518,41.003,16.26,2
831,0.38182,3678.7,4510.3,9.488,26.972,42.197,2760.0,75.271,120.41,0.3084,79.742,50.915,2687.3,24.809,49.883,3172.7,23.187,65.451,227.5,332.27,94.675,77.248,31.086,9.0374,28.266,6.734,18.997,1.6442,30.993,13.589,26.556,1.115,17.996,2.2519,4.7751,2.289,0.016459,0.81348,0.11105,53.405,44.272,64.542,53.453,37.447,60.309,20.625,37.194,40.792,46.263,46.457,40.481,17.427,2
832,0.3867,3668.4,4486.4,9.3234,26.77,42.649,2763.3,75.391,120.42,0.31037,79.623,50.734,2690.2,25.337,50.46,3177.2,22.095,65.359,228.46,331.57,94.721,77.4,30.359,8.8236,28.423,6.8072,18.822,1.6076,30.656,13.591,26.66,1.3383,18.521,2.2288,4.7535,2.2944,0.016459,0.81348,0.11105,53.405,44.272,64.185,53.607,38.21,61.045,20.508,37.062,40.26,47.598,46.347,40.211,20.024,2
833,0.3884,3682.3,4476.1,9.4599,26.906,42.529,2768.5,75.259,120.42,0.30917,79.601,50.981,2695.2,24.807,48.772,3180.5,22.898,65.292,226.62,331.42,94.707,77.246,30.359,8.8236,28.423,6.8072,18.822,1.6076,30.656,13.591,26.66,1.3383,18.521,2.2288,4.7535,2.2944,0.016459,0.81348,0.11105,53.405,44.272,63.946,53.73,38.043,59.771,20.351,37.209,40.986,43.692,46.489,40.78,18.136,2
834,0.47142,3658.1,4499.9,9.2801,26.612,41.996,2774.0,76.139,120.4,0.30675,79.547,50.101,2700.5,22.951,49.58,3187.4,22.618,65.252,227.15,330.41,94.578,77.27,30.254,8.6728,29.083,6.9116,18.603,1.5988,30.077,13.582,27.98,1.334,18.612,2.2001,4.647,2.2385,0.016459,0.81348,0.11105,53.405,44.272,63.825,53.853,46.701,62.388,20.259,37.216,38.397,45.561,46.42,40.477,18.806,2
835,0.47361,3679.0,4512.8,9.2492,26.958,42.681,2778.3,75.456,120.4,0.30597,79.331,47.657,2704.4,25.548,49.977,3192.6,22.508,65.164,227.26,330.08,94.716,77.121,30.254,8.6728,29.083,6.9116,18.603,1.5988,30.077,13.582,27.98,1.334,18.612,2.2001,4.647,2.2385,0.016478,0.80629,0.10236,53.452,43.318,63.464,53.699,46.486,60.779,20.286,37.311,31.205,46.482,45.864,40.58,19.098,2
836,0.50134,3630.3,4549.3,9.1206,26.926,42.356,2784.9,75.94,120.41,0.30805,79.24,50.252,2710.7,24.119,48.362,3197.7,22.894,65.056,225.76,330.63,94.778,76.872,29.834,8.7039,29.19,6.8734,18.832,1.6311,29.528,13.797,28.074,1.1565,18.439,2.1606,4.6933,2.2188,0.016478,0.80629,0.10236,53.452,43.318,63.409,53.808,49.602,60.849,20.537,36.452,38.84,42.742,45.754,40.651,18.219,2
837,0.50291,3657.4,4498.7,9.3049,27.035,42.271,2787.3,76.499,120.39,0.30523,78.91,50.891,2713.8,25.101,49.782,3201.1,23.519,64.913,226.04,330.5,94.735,76.624,29.834,8.7039,29.19,6.8734,18.832,1.6311,29.528,13.797,28.074,1.1565,18.439,2.1606,4.6933,2.2188,0.016478,0.80629,0.10236,53.452,43.318,62.943,54.413,49.448,60.251,20.955,36.796,40.723,46.03,45.492,40.95,16.789,2
838,0.56737,3681.2,4480.8,9.215,26.747,42.664,2793.8,76.094,120.4,0.32828,78.885,49.817,2720.1,24.654,49.191,3207.1,24.763,64.803,227.07,330.78,94.772,77.128,29.552,8.7897,29.927,6.9358,18.457,1.6045,29.611,13.388,28.154,1.2637,18.185,2.176,4.6515,2.1446,0.016478,0.80629,0.10236,53.452,43.318,62.858,54.075,55.496,59.493,20.655,39.543,37.562,44.662,45.168,41.061,13.83,2
839,0.56766,3691.7,4510.7,9.1695,26.822,42.433,2798.8,75.22,120.41,0.32756,78.836,50.597,2725.5,24.621,50.261,3212.7,21.973,64.727,226.42,330.25,94.751,77.084,29.552,8.7897,29.927,6.9358,18.457,1.6045,29.611,13.388,28.154,1.2637,18.185,2.176,4.6515,2.1446,0.016478,0.80629,0.10236,53.452,43.318,62.678,53.717,55.467,61.741,20.69,39.631,39.856,47.138,44.996,41.088,20.476,2
840,0.21386,3719.7,4522.5,9.3377,27.127,42.535,2696.0,74.903,120.4,0.35043,80.447,48.606,2625.0,24.271,50.502,3093.3,22.733,66.699,253.25,341.58,94.375,77.033,32.365,8.8135,25.825,6.9181,18.601,1.6832,33.213,13.951,23.593,1.2421,19.287,2.27,4.8824,2.2612,0.017589,0.83958,0.097649,53.366,43.582,63.279,54.212,21.243,62.838,22.029,41.318,33.997,47.696,54.187,41.671,18.646,1
841,0.21502,3693.1,4542.7,9.2688,27.019,42.578,2690.2,74.27,120.41,0.34962,80.148,49.701,2618.0,24.784,49.116,3088.6,22.592,66.732,253.8,341.47,94.436,77.073,32.365,8.8135,25.825,6.9181,18.601,1.6832,33.213,13.951,23.593,1.2421,19.287,2.27,4.8824,2.2612,0.017589,0.83958,0.097649,53.366,43.582,63.736,53.97,21.13,60.43,21.366,41.417,37.219,44.488,54.514,41.516,18.998,1
842,0.2578,3667.4,4509.9,9.31,27.109,42.411,2687.3,74.341,120.36,0.35086,80.026,48.705,2615.7,24.869,52.519,3085.7,22.884,66.723,256.14,341.0,94.539,77.25,32.025,8.8095,26.316,6.9243,19.065,1.6718,33.069,13.775,23.296,1.2196,18.76,2.3281,4.8885,2.4199,0.017589,0.83958,0.097649,53.366,43.582,62.603,54.631,25.686,61.787,21.733,42.31,34.289,52.363,54.682,40.47,18.314,1
843,0.25713,3672.5,4536.0,9.2626,26.915,42.621,2690.1,75.01,120.41,0.35528,80.316,49.812,2618.5,24.472,50.994,3087.1,23.371,66.748,257.34,340.95,94.649,77.69,32.025,8.8095,26.316,6.9243,19.065,1.6718,33.069,13.775,23.296,1.2196,18.76,2.3281,4.8885,2.4199,0.017589,0.83958,0.097649,53.366,43.582,62.515,54.318,25.752,62.468,21.827,41.77,37.545,48.836,54.951,41.426,17.116,1
844,0.29179,3654.6,4498.7,9.3844,26.681,42.361,2692.7,74.859,120.37,0.33531,80.597,49.398,2622.3,26.327,49.916,3088.7,22.321,66.865,259.38,341.23,94.619,77.599,32.191,9.1145,26.354,6.8358,19.368,1.6258,32.866,13.814,23.674,1.2199,18.735,2.2883,4.7993,2.3743,0.017589,0.83958,0.097649,53.366,43.582,62.731,53.617,28.795,61.731,21.956,39.548,36.327,46.341,55.136,41.119,19.594,1
845,0.29106,3644.6,4458.0,9.378,26.96,41.888,2692.2,75.147,120.43,0.33317,80.515,51.311,2621.0,24.9,50.196,3089.6,22.891,66.981,257.52,341.08,94.599,77.537,32.191,9.1145,26.354,6.8358,19.368,1.6258,32.866,13.814,23.674,1.2199,18.735,2.2883,4.7993,2.3743,0.039258,0.83302,0.10488,54.112,44.971,62.903,54.105,28.866,60.864,21.964,39.809,41.959,46.989,55.111,41.245,18.234,1
846,0.278,3677.2,4484.7,9.3491,26.783,42.5,2689.1,74.999,120.38,0.3342,80.242,50.859,2617.4,25.798,49.028,3087.5,23.022,66.975,257.46,340.99,94.573,77.103,32.44,8.9514,26.157,6.826,18.855,1.6303,33.336,13.822,23.731,1.1349,18.686,2.2908,4.9183,2.42,0.039258,0.83302,0.10488,54.112,44.971,63.12,52.968,27.159,60.484,21.405,40.675,40.629,44.285,55.241,40.502,17.969,1
847,0.27845,3699.9,4424.2,9.2764,27.012,42.374,2688.7,74.106,120.4,0.33574,80.18,49.332,2617.3,25.902,50.029,3086.6,22.803,66.93,258.97,341.19,94.639,77.493,32.44,8.9514,26.157,6.826,18.855,1.6303,33.336,13.822,23.731,1.1349,18.686,2.2908,4.9183,2.42,0.039258,0.83302,0.10488,54.112,44.971,62.729,53.692,27.115,61.154,21.776,40.487,36.133,46.601,55.236,41.754,18.471,1
848,0.24987,3688.1,4487.2,9.3365,26.908,42.35,2691.0,74.869,120.39,0.33736,80.492,49.599,2620.4,25.407,49.046,3088.2,22.159,66.946,259.39,341.47,94.512,77.566,32.478,9.016,26.084,6.9829,19.242,1.6304,33.469,13.878,23.115,1.1008,18.849,2.2924,4.9368,2.3783,0.039258,0.83302,0.10488,54.112,44.971,63.067,54.14,24.92,60.411,22.215,40.494,36.919,44.327,55.325,40.818,19.982,1
849,0.25078,3685.9,4494.5,9.3463,26.59,42.416,2691.3,75.182,120.41,0.33871,80.489,49.752,2620.5,26.292,50.66,3089.0,22.513,66.997,258.74,341.18,94.529,77.575,32.478,9.016,26.084,6.9829,19.242,1.6304,33.469,13.878,23.115,1.1008,18.849,2.2924,4.9368,2.3783,0.039258,0.83302,0.10488,54.112,44.971,63.105,54.052,24.831,60.832,21.877,40.329,37.371,48.06,55.505,41.408,19.13,1
850,0.24706,3651.1,4477.2,9.3423,26.718,42.348,2690.9,74.828,120.35,0.34681,80.556,50.137,2619.0,24.66,48.783,3087.7,22.322,67.049,259.06,341.39,94.618,77.598,32.447,9.223,25.936,7.1016,18.843,1.6689,33.335,13.773,22.665,1.3874,19.02,2.2892,4.8639,2.2617,0.015037,0.81875,0.10395,54.01,43.468,62.306,53.263,23.921,60.121,21.832,40.882,38.503,43.718,55.429,40.35,19.568,1
851,0.24713,3608.9,4473.4,9.3633,27.095,41.942,2689.7,74.034,120.38,0.34687,80.481,50.308,2618.4,24.714,49.688,3085.7,23.492,67.098,257.25,341.39,94.655,77.169,32.447,9.223,25.936,7.1016,18.843,1.6689,33.335,13.773,22.665,1.3874,19.02,2.2892,4.8639,2.2617,0.015037,0.81875,0.10395,54.01,43.468,63.031,53.309,23.914,61.529,22.367,40.874,39.005,45.812,55.639,41.436,16.82,1
852,0.24256,3632.8,4511.7,9.3326,26.923,42.616,2689.9,74.318,120.38,0.33339,80.452,49.345,2619.1,25.678,51.066,3086.0,24.535,67.06,257.18,341.72,94.715,77.39,32.321,8.8577,25.609,6.6812,18.77,1.7062,33.061,13.936,22.623,1.2069,18.952,2.3337,4.8624,2.3523,0.015037,0.81875,0.10395,54.01,43.468,61.427,53.786,24.393,60.993,22.167,39.72,36.172,49.002,55.694,40.141,14.321,1
853,0.24503,3601.5,4549.1,9.5134,27.294,42.139,2692.6,74.918,120.41,0.3328,80.595,49.347,2622.2,26.36,51.891,3088.7,22.682,67.096,257.73,341.51,94.851,77.78,32.321,8.8577,25.609,6.6812,18.77,1.7062,33.061,13.936,22.623,1.2069,18.952,2.3337,4.8624,2.3523,0.015037,0.81875,0.10395,54.01,43.468,61.966,53.339,24.15,59.762,22.406,39.792,36.178,50.91,55.692,40.565,18.676,1
854,0.254,3720.5,4540.9,9.3745,26.509,42.055,2693.1,75.22,120.42,0.35288,80.549,48.974,2621.4,26.893,49.729,3091.9,22.257,67.117,256.62,341.39,94.592,77.184,31.909,8.899,25.483,6.7927,18.866,1.6658,32.84,13.896,23.27,1.3836,18.745,2.2737,4.9182,2.3998,0.015037,0.81875,0.10395,54.01,43.468,63.597,53.61,25.268,58.701,21.598,41.764,35.081,45.907,55.835,41.364,19.711,1
855,0.25341,3721.7,4500.6,9.4219,26.964,42.475,2691.0,74.836,120.41,0.35098,80.412,50.6,2620.3,27.203,51.699,3089.4,22.524,67.11,259.01,341.33,94.445,77.468,31.909,8.899,25.483,6.7927,18.866,1.6658,32.84,13.896,23.27,1.3836,18.745,2.2737,4.9182,2.3998,0.017036,0.82064,0.097723,53.412,43.748,63.578,54.093,25.326,58.725,21.978,41.995,39.866,50.467,55.288,40.964,19.067,1
856,0.29405,3699.2,4519.5,9.3719,26.794,42.341,2692.3,74.549,120.43,0.3451,80.446,50.194,2620.8,26.004,48.957,3090.7,22.783,67.077,259.22,341.19,94.574,77.011,32.664,8.9562,25.605,6.9419,19.046,1.6843,32.937,14.083,23.259,1.2284,18.883,2.2732,5.0653,2.3748,0.017036,0.82064,0.097723,53.412,43.748,63.123,53.622,29.317,61.964,21.861,41.779,38.67,44.12,55.152,41.461,18.478,1
857,0.29573,3697.3,4515.2,9.2794,27.103,42.397,2688.9,74.767,120.4,0.34422,80.265,48.31,2617.6,24.493,51.183,3088.5,22.678,67.003,257.74,341.36,94.326,77.515,32.664,8.9562,25.605,6.9419,19.046,1.6843,32.937,14.083,23.259,1.2284,18.883,2.2732,5.0653,2.3748,0.017036,0.82064,0.097723,53.412,43.748,63.155,53.674,29.153,61.771,21.787,41.887,33.127,49.271,55.169,41.32,18.708,1
858,0.21954,3634.2,4455.3,9.3825,26.868,42.176,2687.3,75.313,120.4,0.36964,80.261,49.236,2616.5,25.469,50.969,3085.4,22.753,66.979,256.89,341.34,94.844,77.431,32.466,8.6742,25.854,6.9887,19.013,1.6503,32.837,13.897,23.042,1.2887,18.407,2.3204,4.8249,2.362,0.017036,0.82064,0.097723,53.412,43.748,62.948,53.921,22.075,60.788,21.857,44.013,35.853,48.775,55.132,41.194,18.537,1
859,0.22219,3647.2,4509.0,9.3974,26.558,42.46,2687.9,74.836,120.37,0.37149,80.382,51.413,2616.6,25.716,49.974,3085.4,22.167,66.933,258.03,341.44,94.478,77.583,32.466,8.6742,25.854,6.9887,19.013,1.6503,32.837,13.897,23.042,1.2887,18.407,2.3204,4.8249,2.362,0.017036,0.82064,0.097723,53.412,43.748,62.723,53.279,21.814,59.67,21.655,43.788,42.258,46.473,54.919,40.629,19.919,1
860,0.23784,3614.0,4503.8,9.3278,26.877,42.428,2689.1,74.634,120.39,0.35071,80.4,48.952,2617.5,23.531,48.215,3085.7,23.108,66.963,257.02,341.76,94.79,77.348,31.999,8.8275,26.245,6.832,18.966,1.6579,33.33,14.058,23.207,1.2747,18.738,2.2711,4.8965,2.3834,0.027283,0.82368,0.087926,53.125,44.322,62.806,53.377,23.282,60.795,21.944,41.592,35.016,42.404,54.913,40.554,17.698,1
861,0.23644,3617.8,4491.8,9.4217,26.936,42.238,2688.6,74.607,120.38,0.3529,80.244,48.492,2617.2,26.223,50.661,3084.5,23.246,66.957,258.13,341.89,94.706,77.233,31.999,8.8275,26.245,6.832,18.966,1.6579,33.33,14.058,23.207,1.2747,18.738,2.2711,4.8965,2.3834,0.027283,0.82368,0.087926,53.125,44.322,62.739,53.521,23.42,61.228,21.927,41.325,33.662,48.063,54.71,40.712,17.388,1
862,0.28253,3680.5,4544.9,9.4596,27.135,42.396,2691.8,75.1,120.42,0.36654,80.439,50.92,2621.0,25.561,49.306,3087.8,23.425,66.938,258.27,341.94,94.606,77.827,32.069,8.8227,25.87,6.7811,18.857,1.7012,33.644,13.81,23.426,1.3648,18.696,2.3047,4.9706,2.3116,0.027283,0.82368,0.087926,53.125,44.322,63.009,52.965,27.676,62.618,22.248,44.205,40.807,44.927,54.595,40.646,16.912,1
863,0.28451,3647.1,4491.8,9.4467,26.715,42.323,2695.1,74.383,120.42,0.36637,80.768,49.34,2624.1,24.279,52.605,3092.5,22.215,66.971,254.61,341.9,94.523,77.843,32.069,8.8227,25.87,6.7811,18.857,1.7012,33.644,13.81,23.426,1.3648,18.696,2.3047,4.9706,2.3116,0.027283,0.82368,0.087926,53.125,44.322,63.584,53.6,27.481,62.815,21.86,44.226,36.156,52.563,54.814,41.773,19.752,1
864,0.2787,3679.7,4490.9,9.2679,26.752,42.574,2695.5,74.684,120.4,0.34108,80.735,49.974,2625.4,26.897,48.95,3093.4,23.598,67.041,254.15,341.9,94.371,77.541,32.559,8.7988,25.742,6.7369,18.657,1.6468,33.609,13.978,23.463,1.2819,19.022,2.2978,4.785,2.3905,0.027283,0.82368,0.087926,53.125,44.322,63.54,53.857,27.034,62.586,22.026,40.83,38.024,44.104,54.744,41.344,16.469,1
865,0.27645,3683.7,4513.4,9.3759,26.825,42.273,2694.1,74.969,120.42,0.34393,80.488,49.686,2623.0,25.027,49.679,3092.3,24.154,67.043,255.24,342.38,94.449,77.417,32.559,8.7988,25.742,6.7369,18.657,1.6468,33.609,13.978,23.463,1.2819,19.022,2.2978,4.785,2.3905,0.030433,0.81293,0.10347,53.935,42.603,63.472,53.587,27.255,62.305,21.896,40.482,37.177,45.792,54.591,42.127,15.154,1
866,0.2264,3677.9,4512.7,9.4355,26.821,42.018,2692.0,74.316,120.39,0.36311,80.482,50.756,2621.0,26.905,49.048,3090.8,23.301,67.02,255.56,342.21,94.387,77.557,32.347,9.1303,26.179,7.0495,18.925,1.6953,33.584,13.806,23.206,1.1485,18.393,2.2689,4.8779,2.3639,0.030433,0.81293,0.10347,53.935,42.603,64.074,54.089,22.596,61.898,22.019,42.758,40.325,44.33,54.481,41.356,17.167,1
867,0.22657,3712.4,4523.0,9.2975,27.055,42.37,2689.6,75.776,120.42,0.35831,80.228,49.668,2618.3,26.274,50.708,3087.8,22.27,66.947,254.26,341.69,94.529,77.323,32.347,9.1303,26.179,7.0495,18.925,1.6953,33.584,13.806,23.206,1.1485,18.393,2.2689,4.8779,2.3639,0.030433,0.81293,0.10347,53.935,42.603,63.481,53.965,22.579,62.825,22.071,43.343,37.123,48.172,54.516,41.813,19.648,1
868,0.24457,3600.6,4426.0,9.4168,27.109,42.121,2690.2,74.977,120.37,0.34293,80.323,51.598,2618.8,25.64,50.217,3086.4,21.935,66.868,254.35,342.5,94.604,77.716,32.511,8.9001,25.852,6.8909,18.406,1.6718,33.572,13.817,23.673,1.1619,18.43,2.2546,4.9404,2.3322,0.030433,0.81293,0.10347,53.935,42.603,62.652,54.465,24.295,63.14,22.485,40.713,42.802,47.035,54.433,40.619,20.422,1
869,0.24608,3589.3,4481.6,9.3731,26.963,42.204,2692.9,75.839,120.37,0.34156,80.389,50.655,2622.1,26.115,50.577,3087.7,21.857,66.881,255.28,342.87,94.72,77.548,32.511,8.9001,25.852,6.8909,18.406,1.6718,33.572,13.817,23.673,1.1619,18.43,2.2546,4.9404,2.3322,0.030433,0.81293,0.10347,53.935,42.603,62.847,53.8,24.147,62.581,22.448,40.88,40.028,47.869,54.272,40.976,20.613,1
870,0.22657,3662.5,4566.8,9.3848,27.201,42.738,2694.9,74.829,120.38,0.34539,80.489,49.915,2623.6,24.826,49.331,3091.6,23.013,66.862,251.78,342.44,94.614,77.618,32.331,8.9202,26.243,6.8634,18.904,1.6737,33.269,13.789,23.165,1.1834,18.961,2.2977,4.9099,2.3642,0.014094,0.82047,0.091039,53.893,42.933,62.895,54.075,22.452,60.699,22.611,40.704,37.849,44.986,54.199,41.185,17.852,1
871,0.22464,3685.1,4537.2,9.5513,27.036,42.547,2695.5,75.663,120.4,0.3445,80.381,49.093,2624.3,26.876,49.272,3091.8,22.488,66.855,254.44,342.62,94.53,77.386,32.331,8.9202,26.243,6.8634,18.904,1.6737,33.269,13.789,23.165,1.1834,18.961,2.2977,4.9099,2.3642,0.014094,0.82047,0.091039,53.893,42.933,62.506,54.429,22.641,61.189,22.283,40.813,35.43,44.849,53.751,41.363,19.114,1
872,0.2414,3645.6,4488.4,9.4831,26.702,42.122,2697.0,74.856,120.4,0.34255,80.4,49.243,2625.5,26.433,51.039,3092.9,23.224,66.812,253.09,342.66,94.59,77.431,32.428,8.9552,26.204,6.9453,19.025,1.6714,33.318,13.812,23.046,1.2911,18.81,2.2383,4.9293,2.3217,0.014094,0.82047,0.091039,53.893,42.933,63.432,53.811,23.946,63.099,22.2,40.268,35.871,48.938,53.664,40.611,17.366,1
873,0.24363,3683.7,4510.0,9.4481,27.059,42.31,2697.1,75.112,120.44,0.34044,80.4,51.457,2625.6,24.222,48.477,3094.4,23.014,66.778,253.46,342.58,94.433,77.66,32.428,8.9552,26.204,6.9453,19.025,1.6714,33.318,13.812,23.046,1.2911,18.81,2.2383,4.9293,2.3217,0.014094,0.82047,0.091039,53.893,42.933,62.777,53.552,23.726,60.779,22.169,40.525,42.387,43.01,53.424,40.971,17.839,1
874,0.23182,3643.8,4483.3,9.4988,27.122,42.032,2696.3,74.061,120.4,0.34512,80.282,51.419,2624.6,27.669,49.795,3092.9,23.26,66.753,252.32,342.42,94.568,77.255,32.861,8.944,25.845,6.765,18.737,1.6522,33.836,13.695,23.151,1.157,18.567,2.2727,4.8483,2.2159,0.014094,0.82047,0.091039,53.893,42.933,62.723,53.543,22.644,61.474,22.019,40.519,42.277,46.06,53.318,40.686,17.287,1
