,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
80247,0.77483,3657.9,4385.9,8.5598,27.028,41.699,2686.7,74.798,120.4,0.34798,80.585,51.278,2614.5,26.351,50.665,3089.5,23.214,66.889,233.89,334.56,94.947,77.276,31.531,8.8695,26.672,6.9158,19.384,1.689,31.927,13.628,24.451,1.5976,19.11,2.3574,4.9263,2.2711,0.022286,0.85968,0.099729,53.589,43.844,63.213,54.021,76.503,57.42,20.53,41.994,41.861,48.072,50.048,40.021,17.466
80248,0.79684,3664.1,4482.4,8.7449,27.104,42.163,2687.7,75.553,120.43,0.30019,80.725,49.117,2615.6,25.587,49.324,3090.0,24.065,66.919,233.37,334.33,94.833,77.327,31.654,8.6114,26.179,6.9073,19.436,1.6972,32.145,13.94,24.313,1.3572,19.368,2.3445,4.9405,2.3165,0.022286,0.85968,0.099729,53.589,43.844,62.762,52.961,78.411,54.141,20.675,36.219,35.5,44.969,49.775,40.938,15.434
80249,0.79628,3643.8,4447.1,8.7141,26.929,42.357,2685.7,74.703,120.4,0.29664,80.78,49.915,2612.2,25.048,50.787,3090.7,23.003,66.939,233.1,333.52,94.832,77.25,31.654,8.6114,26.179,6.9073,19.436,1.6972,32.145,13.94,24.313,1.3572,19.368,2.3445,4.9405,2.3165,0.022286,0.85968,0.099729,53.589,43.844,63.112,53.384,78.467,55.936,20.177,36.652,37.85,48.356,49.479,39.415,17.95
80250,0.7919,3658.6,4476.8,8.5846,26.807,41.789,2682.5,76.077,120.39,0.33049,80.65,49.192,2609.8,25.0,49.495,3086.2,22.747,66.951,232.68,333.66,94.965,76.957,31.208,8.8829,26.327,6.9152,19.78,1.6945,31.898,13.784,24.273,1.1898,19.434,2.3118,4.9386,2.2543,0.031414,0.87501,0.11715,54.646,43.197,62.903,52.796,77.777,57.646,20.181,40.812,35.722,45.365,50.101,40.672,18.591
80251,0.78974,3646.7,4484.2,8.6848,26.645,42.109,2679.2,75.38,120.39,0.3345,80.447,50.49,2605.9,25.129,48.112,3082.9,22.889,66.892,234.84,333.66,94.847,76.876,31.208,8.8829,26.327,6.9152,19.78,1.6945,31.898,13.784,24.273,1.1898,19.434,2.3118,4.9386,2.2543,0.031414,0.87501,0.11715,54.646,43.197,63.108,52.708,77.99,56.193,20.016,40.323,39.543,42.166,49.988,40.419,18.289
80252,0.84423,3666.6,4413.3,8.5782,26.923,42.124,2679.2,76.263,120.43,0.3168,80.444,50.11,2605.8,25.138,49.653,3081.4,22.416,66.809,236.54,333.98,94.987,77.085,31.295,8.9709,26.524,6.9721,18.936,1.6853,32.145,13.779,23.966,1.3576,19.374,2.3003,4.9051,2.3877,0.031414,0.87501,0.11715,54.646,43.197,62.67,52.571,82.666,58.503,20.182,38.371,38.424,45.73,49.916,40.602,19.416
80253,0.84182,3686.9,4398.5,8.807,26.651,42.29,2678.3,74.602,120.39,0.31444,80.403,49.079,2604.9,26.35,48.697,3082.0,22.597,66.8,235.51,334.18,94.922,76.758,31.295,8.9709,26.524,6.9721,18.936,1.6853,32.145,13.779,23.966,1.3576,19.374,2.3003,4.9051,2.3877,0.031414,0.87501,0.11715,54.646,43.197,62.321,52.748,82.903,56.428,19.848,38.66,35.389,43.518,50.089,39.717,19.033
80254,0.84379,3643.8,4480.2,8.696,27.051,42.345,2680.5,75.023,120.43,0.31501,80.602,50.784,2607.4,24.839,51.391,3084.0,24.823,66.795,236.78,334.24,94.909,77.381,31.597,8.8219,26.02,6.8054,18.978,1.6563,32.11,13.772,23.759,1.2062,19.833,2.3214,4.8788,2.3508,0.031414,0.87501,0.11715,54.646,43.197,62.503,53.744,82.972,56.96,20.347,38.402,40.408,49.752,50.057,40.811,13.713
80255,0.84616,3647.2,4456.6,8.5675,26.916,42.125,2684.4,75.003,120.38,0.31582,81.039,48.464,2612.3,25.727,50.172,3087.9,22.955,66.896,237.75,334.87,94.818,77.73,31.597,8.8219,26.02,6.8054,18.978,1.6563,32.11,13.772,23.759,1.2062,19.833,2.3214,4.8788,2.3508,0.031259,0.88599,0.10696,53.948,44.238,62.446,54.027,82.739,57.497,20.555,38.304,33.581,46.932,50.492,39.959,18.092
80256,0.82226,3686.5,4455.1,8.8664,27.135,42.355,2685.3,74.171,120.41,0.31052,81.179,50.621,2612.4,26.184,49.052,3091.0,23.681,67.048,235.92,333.9,94.71,77.74,31.632,8.9747,25.935,6.9144,19.422,1.7165,32.205,13.877,23.633,1.288,19.714,2.3117,4.9275,2.3318,0.031259,0.88599,0.10696,53.948,44.238,63.225,53.909,80.863,55.257,20.328,38.692,39.929,44.34,50.918,40.543,16.332
80257,0.82246,3680.1,4492.5,8.818,27.031,42.323,2686.6,73.996,120.44,0.3144,81.304,51.026,2614.4,24.011,50.713,3089.4,22.863,67.171,237.67,334.55,94.532,77.69,31.632,8.9747,25.935,6.9144,19.422,1.7165,32.205,13.877,23.633,1.288,19.714,2.3117,4.9275,2.3318,0.031259,0.88599,0.10696,53.948,44.238,63.336,53.462,80.843,56.163,20.436,38.22,41.119,48.184,51.019,41.52,18.25
80258,0.82318,3657.4,4447.5,8.6214,26.537,42.233,2682.1,74.868,120.38,0.32949,80.976,49.167,2609.1,24.019,50.11,3087.3,23.844,67.201,237.59,334.63,94.706,77.02,32.014,8.9192,25.827,6.9384,19.255,1.7276,31.836,13.811,23.878,1.2065,19.803,2.3067,5.0038,2.4157,0.031259,0.88599,0.10696,53.948,44.238,62.791,52.84,81.268,58.272,19.903,39.18,35.649,46.788,51.282,40.171,15.962
80259,0.82664,3650.9,4422.2,8.7673,26.994,42.508,2679.0,75.717,120.41,0.32553,80.695,50.487,2605.8,25.003,49.966,3082.7,22.6,67.188,240.63,334.01,94.779,76.835,32.014,8.9192,25.827,6.9384,19.255,1.7276,31.836,13.811,23.878,1.2065,19.803,2.3067,5.0038,2.4157,0.031259,0.88599,0.10696,53.948,44.238,62.902,53.143,80.927,55.773,20.286,39.663,39.533,46.455,51.273,40.513,18.946
80260,0.79304,3673.8,4437.6,8.7479,26.782,42.076,2675.3,75.058,120.37,0.31619,80.48,49.72,2602.0,24.615,48.801,3078.9,23.241,67.12,242.55,334.11,94.792,77.053,32.317,8.9937,26.148,7.096,19.463,1.7082,32.245,13.756,23.337,1.3268,19.109,2.319,5.0778,2.3838,0.043267,0.90098,0.10706,54.181,43.85,62.256,53.275,77.715,57.748,19.969,39.054,37.276,43.759,51.729,40.054,17.438
80261,0.78871,3671.3,4445.4,8.8174,26.539,41.932,2676.3,74.556,120.41,0.31694,80.682,49.952,2603.6,24.894,51.37,3079.1,24.025,67.076,242.71,334.87,94.912,77.58,32.317,8.9937,26.148,7.096,19.463,1.7082,32.245,13.756,23.337,1.3268,19.109,2.319,5.0778,2.3838,0.043267,0.90098,0.10706,54.181,43.85,62.299,53.182,78.141,56.732,20.383,38.962,37.959,49.705,52.136,40.241,15.544
80262,0.76313,3592.9,4449.7,8.7204,26.748,42.223,2679.0,75.403,120.37,0.31173,81.004,48.804,2606.6,23.8,49.133,3080.8,22.895,67.183,242.82,335.3,94.783,77.734,32.062,8.8312,25.983,7.0083,19.434,1.7382,32.519,13.851,23.521,1.4595,19.629,2.3274,4.9955,2.3498,0.043267,0.90098,0.10706,54.181,43.85,62.138,52.52,74.945,56.88,20.559,38.072,34.581,44.527,52.545,40.297,18.19
80263,0.7641,3582.6,4416.4,8.6013,26.914,41.998,2678.9,74.687,120.38,0.30963,80.874,49.034,2606.5,24.472,52.462,3080.2,23.169,67.246,243.87,335.31,94.937,77.213,32.062,8.8312,25.983,7.0083,19.434,1.7382,32.519,13.851,23.521,1.4595,19.629,2.3274,4.9955,2.3498,0.043267,0.90098,0.10706,54.181,43.85,62.315,52.918,74.85,58.004,20.705,38.328,35.256,52.231,52.862,40.052,17.574
80264,0.78719,3627.5,4387.0,8.75,27.329,42.254,2678.3,74.527,120.39,0.32371,80.776,51.349,2606.1,26.974,50.577,3081.6,23.476,67.289,244.95,335.61,94.964,77.27,31.508,8.9041,25.723,6.9377,19.472,1.7167,32.611,13.947,22.756,1.4279,19.546,2.3935,4.9594,2.3876,0.043267,0.90098,0.10706,54.181,43.85,62.152,53.228,77.424,54.218,20.715,39.126,42.071,47.87,53.179,40.508,16.843
80265,0.78693,3624.1,4436.8,8.9682,27.004,42.339,2678.4,74.712,120.41,0.31934,80.762,51.235,2605.5,26.407,51.512,3081.3,23.372,67.292,249.84,336.03,94.871,77.214,31.508,8.9041,25.723,6.9377,19.472,1.7167,32.611,13.947,22.756,1.4279,19.546,2.3935,4.9594,2.3876,0.015128,0.87637,0.097903,53.49,44.056,62.21,52.632,77.45,55.555,20.532,39.659,41.735,50.033,53.641,40.649,17.095
80266,0.84434,3634.7,4398.4,8.8508,27.198,42.613,2680.9,74.729,120.4,0.33379,80.764,49.204,2607.6,25.318,51.012,3083.2,23.525,67.366,250.91,336.08,94.897,77.305,31.725,8.9529,25.676,6.8846,19.136,1.6964,32.458,13.767,22.929,1.1803,19.169,2.3233,5.0527,2.3418,0.015128,0.87637,0.097903,53.49,44.056,62.561,52.886,83.165,58.098,20.478,40.581,35.758,48.877,54.169,40.364,16.724
80267,0.84646,3602.9,4412.5,8.8839,26.784,41.977,2681.9,74.881,120.42,0.33377,80.768,49.553,2609.6,24.996,49.843,3083.9,23.589,67.398,249.45,336.64,94.782,77.504,31.725,8.9529,25.676,6.8846,19.136,1.6964,32.458,13.767,22.929,1.1803,19.169,2.3233,5.0527,2.3418,0.015128,0.87637,0.097903,53.49,44.056,63.108,52.717,82.956,57.793,20.681,40.582,36.784,46.171,54.919,41.308,16.561
80268,0.83025,3626.1,4427.5,8.8144,26.788,42.781,2683.7,74.298,120.39,0.31599,80.775,49.197,2611.4,25.705,48.628,3085.1,22.789,67.441,254.47,337.11,94.687,77.729,32.15,8.9953,25.894,6.9537,19.26,1.6765,32.592,13.854,23.495,1.2023,19.046,2.3133,4.9914,2.3659,0.015128,0.87637,0.097903,53.49,44.056,63.148,53.274,81.588,56.044,20.905,37.976,35.737,43.359,55.089,40.299,18.44
80269,0.82758,3644.5,4453.1,8.8803,26.782,42.465,2687.7,75.152,120.41,0.31474,80.928,48.879,2616.4,25.139,48.648,3089.3,23.378,67.503,255.37,337.84,94.62,77.748,32.15,8.9953,25.894,6.9537,19.26,1.6765,32.592,13.854,23.495,1.2023,19.046,2.3133,4.9914,2.3659,0.015128,0.87637,0.097903,53.49,44.056,62.831,52.967,81.851,57.313,20.87,38.128,34.802,43.405,55.624,40.941,17.021
80270,0.79018,3642.2,4426.9,8.936,27.301,42.378,2686.3,75.716,120.4,0.32451,80.767,48.906,2615.0,25.394,50.396,3087.4,22.06,67.58,256.77,338.18,94.555,77.597,31.759,8.7618,25.975,6.8762,18.782,1.7359,32.43,13.929,23.449,1.3459,19.212,2.2825,5.0101,2.4379,0.015186,0.89569,0.093117,53.795,43.982,62.23,52.905,77.967,58.501,21.377,39.263,34.879,47.449,55.576,40.615,20.157
80271,0.79284,3605.8,4422.6,8.7579,26.853,42.073,2687.1,74.197,120.39,0.32462,80.637,50.869,2614.9,26.314,50.609,3086.2,22.989,67.601,256.11,338.9,94.805,77.123,31.759,8.7618,25.975,6.8762,18.782,1.7359,32.43,13.929,23.449,1.3459,19.212,2.2825,5.0101,2.4379,0.015186,0.89569,0.093117,53.795,43.982,62.856,52.957,77.705,60.082,21.249,39.25,40.657,47.943,56.015,40.818,17.985
80272,0.83229,3643.3,4437.8,8.9343,27.027,42.64,2688.0,73.602,120.41,0.33645,80.533,49.408,2616.2,22.68,51.598,3089.1,23.515,67.597,257.21,339.19,94.648,77.461,32.027,8.8488,25.785,6.9388,19.142,1.7149,32.742,13.735,23.032,1.3778,18.932,2.3642,5.0381,2.36,0.015186,0.89569,0.093117,53.795,43.982,62.86,53.906,81.735,56.961,21.137,39.906,36.359,50.231,56.296,41.224,16.718
80273,0.83302,3672.7,4486.3,8.8317,26.922,42.679,2691.6,74.631,120.41,0.33472,80.633,50.266,2619.5,25.597,49.449,3090.8,23.226,67.583,258.92,339.71,94.556,77.558,32.027,8.8488,25.785,6.9388,19.142,1.7149,32.742,13.735,23.032,1.3778,18.932,2.3642,5.0381,2.36,0.015186,0.89569,0.093117,53.795,43.982,62.354,53.325,81.663,58.028,21.558,40.117,38.882,45.258,56.525,40.662,17.391
80274,0.80652,3596.8,4413.4,8.8886,27.196,42.365,2692.7,73.898,120.42,0.31032,80.579,48.063,2621.3,25.364,51.692,3092.6,22.761,67.606,259.71,340.31,94.571,77.678,32.433,8.9494,25.731,6.9481,18.676,1.7031,32.984,13.869,23.458,1.2418,19.336,2.3356,4.9911,2.3806,0.015186,0.89569,0.093117,53.795,43.982,63.086,53.284,79.768,56.948,21.632,37.932,32.401,50.449,56.833,41.831,18.48
80275,0.80793,3614.6,4442.8,8.9377,26.961,42.535,2695.3,75.427,120.39,0.31391,80.623,51.28,2623.3,22.511,52.02,3094.6,22.869,67.662,262.28,340.66,94.59,77.611,32.433,8.9494,25.731,6.9481,18.676,1.7031,32.984,13.869,23.458,1.2418,19.336,2.3356,4.9911,2.3806,0.002932,0.88525,0.10551,53.917,43.482,62.781,52.931,79.629,59.799,21.607,37.493,41.868,51.208,57.564,40.188,18.217
80276,0.76815,3657.7,4496.9,8.8656,26.514,42.114,2697.2,74.248,120.41,0.33163,80.6,49.813,2625.8,25.271,49.901,3094.4,22.69,67.73,264.49,341.36,94.499,77.681,32.196,8.8209,25.791,6.8882,18.659,1.6781,33.415,13.831,23.134,1.3444,19.197,2.3049,4.9828,2.2912,0.002932,0.88525,0.10551,53.917,43.482,61.898,53.405,75.74,58.99,21.798,38.87,37.55,46.304,57.994,41.564,18.627
80277,0.76852,3637.0,4540.4,8.7767,26.938,42.628,2699.4,74.569,120.38,0.32605,80.624,50.336,2627.9,25.114,49.103,3096.3,22.608,67.784,266.42,342.08,94.474,77.604,32.196,8.8209,25.791,6.8882,18.659,1.6781,33.415,13.831,23.134,1.3444,19.197,2.3049,4.9828,2.2912,0.002932,0.88525,0.10551,53.917,43.482,62.256,52.884,75.704,59.748,21.951,39.55,39.088,44.457,58.45,40.361,18.813
80278,0.79103,3660.7,4455.0,8.9111,26.856,42.543,2701.7,74.61,120.42,0.32626,80.559,50.273,2630.0,27.321,48.815,3097.6,22.914,67.834,266.65,342.41,94.62,77.652,32.368,8.9916,26.028,6.6276,19.018,1.6873,33.375,13.742,23.614,1.1548,18.779,2.344,4.9456,2.272,0.002932,0.88525,0.10551,53.917,43.482,62.338,53.967,77.731,60.94,22.31,38.547,38.902,43.792,59.053,41.873,18.067
80279,0.78971,3642.4,4446.2,8.8941,26.882,42.648,2701.7,74.134,120.37,0.32771,80.425,50.029,2631.4,24.194,50.665,3099.6,22.671,67.888,266.99,343.01,94.378,77.368,32.368,8.9916,26.028,6.6276,19.018,1.6873,33.375,13.742,23.614,1.1548,18.779,2.344,4.9456,2.272,0.002932,0.88525,0.10551,53.917,43.482,62.652,54.072,77.861,59.15,22.363,38.37,38.185,48.074,59.643,40.273,18.66
80280,0.7729,3740.4,4422.1,8.9051,27.283,42.464,2703.9,74.926,120.44,0.31646,80.395,49.471,2633.2,25.014,49.008,3100.4,22.326,67.907,270.61,343.13,94.518,77.705,32.728,8.859,26.501,6.8064,18.598,1.674,33.07,13.824,23.479,1.3994,18.411,2.3323,5.0049,2.3568,0.013701,0.84974,0.10729,53.617,43.034,63.371,53.468,76.046,58.464,22.907,37.311,36.545,44.239,59.774,42.693,19.451
80281,0.77144,3708.5,4466.3,8.9241,26.956,42.26,2703.4,75.41,120.4,0.31539,80.38,50.104,2633.6,24.033,50.183,3100.5,23.505,67.944,270.97,342.86,94.16,77.179,32.728,8.859,26.501,6.8064,18.598,1.674,33.07,13.824,23.479,1.3994,18.411,2.3323,5.0049,2.3568,0.013701,0.84974,0.10729,53.617,43.034,63.92,52.938,76.189,56.801,22.589,37.442,38.406,46.958,60.286,40.927,16.677
80282,0.73539,3681.2,4478.8,8.7627,27.059,42.378,2703.6,74.867,120.42,0.32524,80.344,50.959,2633.9,22.932,50.381,3097.5,23.012,67.996,274.76,343.9,94.433,77.567,32.424,8.6903,25.921,6.6449,18.867,1.7178,33.29,13.683,23.491,1.2292,18.576,2.3131,4.9219,2.4192,0.013701,0.84974,0.10729,53.617,43.034,62.976,53.814,72.157,60.417,22.945,38.371,40.923,47.415,60.493,41.519,17.814
80283,0.73542,3670.9,4492.3,8.8104,26.767,42.763,2702.5,74.253,120.38,0.32798,80.333,48.763,2631.6,26.134,47.789,3098.7,23.616,68.05,274.17,343.78,94.288,77.135,32.424,8.6903,25.921,6.6449,18.867,1.7178,33.29,13.683,23.491,1.2292,18.576,2.3131,4.9219,2.4192,0.013701,0.84974,0.10729,53.617,43.034,63.153,53.653,72.154,59.469,22.311,38.036,34.46,41.418,61.087,41.168,16.41
80284,0.75941,3698.1,4469.8,9.0766,27.023,42.223,2704.7,74.306,120.42,0.31043,80.299,50.043,2634.3,24.48,49.214,3098.5,22.03,68.064,277.82,343.84,94.404,77.349,32.2,8.7578,26.261,6.9116,19.056,1.7089,34.006,13.676,22.972,1.4166,18.459,2.2837,4.8065,2.2915,0.013701,0.84974,0.10729,53.617,43.034,64.249,53.271,74.785,57.133,22.873,36.31,38.226,44.716,61.302,42.068,20.157
80285,0.75925,3696.9,4468.9,8.8209,27.069,42.352,2703.0,74.639,120.41,0.30778,80.202,49.159,2632.5,25.339,50.57,3098.8,22.954,68.108,274.39,344.06,94.22,77.135,32.2,8.7578,26.261,6.9116,19.056,1.7089,34.006,13.676,22.972,1.4166,18.459,2.2837,4.8065,2.2915,0.028977,0.83281,0.10462,53.499,43.721,64.271,53.281,74.801,58.513,22.607,36.633,35.626,47.853,61.297,41.602,17.981
80286,0.77738,3610.8,4461.9,8.8853,27.379,43.016,2702.6,74.043,120.38,0.305,80.094,50.761,2632.2,24.746,49.822,3097.7,23.162,68.081,275.81,343.61,94.417,77.609,32.094,8.7904,26.266,6.9827,18.31,1.7173,33.612,13.791,23.745,1.2617,18.21,2.2996,4.7588,2.3404,0.028977,0.83281,0.10462,53.499,43.721,63.509,52.87,77.023,59.876,22.943,36.572,40.339,46.123,61.34,41.074,17.461
80287,0.78099,3627.1,4445.2,8.8774,26.845,42.524,2706.1,75.011,120.38,0.30955,80.234,49.818,2635.3,24.839,50.752,3100.1,23.658,68.092,276.24,344.15,94.33,77.536,32.094,8.7904,26.266,6.9827,18.31,1.7173,33.612,13.791,23.745,1.2617,18.21,2.2996,4.7588,2.3404,0.028977,0.83281,0.10462,53.499,43.721,63.229,53.071,76.667,58.686,22.989,36.017,37.566,48.275,61.47,41.827,16.276
80288,0.78877,3632.9,4532.5,8.9077,26.846,42.521,2710.6,74.732,120.4,0.32055,80.463,49.37,2640.1,24.714,50.833,3103.8,22.704,68.201,277.51,344.62,94.507,77.809,32.358,8.7649,26.3,6.7609,18.903,1.7112,32.937,13.824,23.618,1.3333,18.456,2.3265,4.8916,2.4322,0.028977,0.83281,0.10462,53.499,43.721,62.445,53.871,78.001,59.05,23.257,37.614,36.246,48.462,61.521,41.889,18.498
80289,0.79106,3642.4,4473.9,8.7799,27.068,42.099,2712.7,74.928,120.38,0.31883,80.416,48.163,2642.4,25.663,50.522,3106.7,22.366,68.258,278.84,344.93,94.344,77.541,32.358,8.7649,26.3,6.7609,18.903,1.7112,32.937,13.824,23.618,1.3333,18.456,2.3265,4.8916,2.4322,0.028977,0.83281,0.10462,53.499,43.721,62.281,54.572,77.776,59.15,23.194,37.824,32.693,47.741,61.563,40.862,19.303
80290,0.76646,3676.2,4429.8,8.9208,27.453,42.558,2711.1,74.432,120.39,0.32424,80.054,50.353,2640.5,24.396,47.744,3104.9,22.348,68.233,274.96,344.98,94.545,77.018,33.077,8.8633,26.014,6.8811,18.142,1.7343,33.69,13.583,23.829,1.3524,18.208,2.3368,4.7734,2.3744,0.011097,0.83588,0.099327,53.231,43.987,63.655,53.675,75.101,58.388,23.262,38.03,39.139,41.313,61.649,41.524,19.393
80291,0.76575,3691.9,4450.5,8.8946,26.883,42.513,2709.7,75.469,120.39,0.32413,79.831,49.109,2639.2,26.281,49.669,3103.2,22.979,68.154,274.47,345.93,94.367,77.203,33.077,8.8633,26.014,6.8811,18.142,1.7343,33.69,13.583,23.829,1.3524,18.208,2.3368,4.7734,2.3744,0.011097,0.83588,0.099327,53.231,43.987,63.386,53.427,75.17,56.132,23.298,38.044,35.477,45.767,61.679,41.405,17.908
80292,0.69151,3635.1,4545.4,8.8045,27.197,42.246,2712.0,74.864,120.38,0.29597,79.993,49.704,2642.3,26.241,49.258,3103.0,22.109,68.075,276.66,346.22,94.415,77.816,32.99,8.7043,25.839,6.784,18.253,1.6613,33.383,13.747,23.92,1.203,18.037,2.2911,4.8759,2.3551,0.011097,0.83588,0.099327,53.231,43.987,63.364,54.2,67.701,60.342,23.667,34.846,37.23,44.817,61.473,41.075,19.93
80293,0.6902,3685.3,4512.7,8.8959,26.666,42.461,2713.1,74.692,120.38,0.30077,80.021,52.471,2642.3,25.379,48.892,3104.3,22.888,68.079,277.52,345.67,94.5,77.136,32.99,8.7043,25.839,6.784,18.253,1.6613,33.383,13.747,23.92,1.203,18.037,2.2911,4.8759,2.3551,0.011097,0.83588,0.099327,53.231,43.987,62.501,54.592,67.83,57.896,23.489,34.26,45.371,43.97,61.381,41.51,18.124
80294,0.68957,3697.3,4487.0,8.9351,27.116,42.456,2712.0,75.102,120.39,0.31393,79.926,50.808,2641.8,24.551,50.928,3104.0,22.377,68.071,278.26,345.7,94.537,77.198,32.703,8.9567,26.766,6.8302,18.64,1.6998,33.757,13.634,24.029,1.0563,17.885,2.3423,4.8562,2.2313,0.011097,0.83588,0.099327,53.231,43.987,63.193,54.724,67.814,60.041,23.411,36.809,40.476,48.682,61.301,40.664,19.339
80295,0.6896,3697.0,4535.2,8.8515,27.354,42.489,2711.2,75.692,120.42,0.31518,79.874,49.091,2641.1,24.62,47.931,3103.6,22.976,68.039,276.94,345.84,94.384,77.375,32.703,8.9567,26.766,6.8302,18.64,1.6998,33.757,13.634,24.029,1.0563,17.885,2.3423,4.8562,2.2313,0.011709,0.80735,0.10617,52.344,43.271,63.198,54.147,67.812,58.77,23.587,36.657,35.424,41.746,61.483,42.177,17.915
80296,0.71086,3663.8,4511.6,8.9028,26.746,42.537,2711.7,74.731,120.41,0.30041,79.997,50.239,2641.9,24.91,50.602,3104.9,23.1,68.068,277.27,344.89,94.573,77.232,32.886,8.7065,26.57,6.548,18.564,1.7114,33.767,13.768,24.097,1.0088,17.733,2.3359,4.8137,2.264,0.011709,0.80735,0.10617,52.344,43.271,63.435,53.535,69.844,57.233,23.336,35.255,38.803,47.926,61.473,40.926,17.625
80297,0.70978,3686.8,4533.8,9.0048,27.164,42.033,2714.0,75.552,120.41,0.30297,80.121,51.914,2643.4,24.902,51.558,3105.3,23.472,68.084,279.5,344.81,94.416,77.505,32.886,8.7065,26.57,6.548,18.564,1.7114,33.767,13.768,24.097,1.0088,17.733,2.3359,4.8137,2.264,0.011709,0.80735,0.10617,52.344,43.271,63.04,53.269,69.95,56.602,23.417,34.943,43.734,50.139,61.292,42.109,16.714
80298,0.68636,3755.0,4499.1,8.7288,26.79,42.25,2713.1,75.477,120.4,0.31436,80.145,48.893,2643.2,24.345,49.127,3105.1,22.199,68.147,276.79,345.05,94.378,77.007,32.123,8.6811,26.985,6.821,18.379,1.6523,33.663,13.68,24.004,1.2639,18.109,2.3421,4.7421,2.2158,0.011709,0.80735,0.10617,52.344,43.271,64.523,53.9,67.526,59.07,23.316,36.954,34.843,44.514,61.547,41.499,19.761
80299,0.68769,3754.4,4501.2,8.9006,26.724,42.175,2707.8,75.489,120.4,0.31372,79.973,49.788,2637.8,26.032,48.299,3102.4,23.26,68.161,277.82,344.02,94.229,77.213,32.123,8.6811,26.985,6.821,18.379,1.6523,33.663,13.68,24.004,1.2639,18.109,2.3421,4.7421,2.2158,0.011709,0.80735,0.10617,52.344,43.271,64.532,53.875,67.395,56.584,22.658,37.032,37.477,42.598,61.472,42.143,17.237
80300,0.75722,3667.7,4525.5,8.8578,27.062,42.359,2708.1,75.309,120.41,0.30082,79.96,50.756,2636.7,24.249,49.961,3102.5,23.27,68.133,274.74,344.02,94.491,77.287,32.195,8.8214,26.161,6.878,18.14,1.7142,33.384,13.876,24.017,1.3788,17.936,2.3183,4.9093,2.296,0.025703,0.81135,0.11904,54.014,43.283,63.817,54.091,74.435,57.745,22.959,36.095,40.326,46.443,61.007,41.152,17.218
80301,0.75764,3677.2,4473.9,8.7561,27.287,42.184,2706.7,75.494,120.39,0.30563,79.909,50.545,2635.6,25.392,49.618,3101.6,21.919,68.102,277.06,344.01,94.373,77.351,32.195,8.8214,26.161,6.878,18.14,1.7142,33.384,13.876,24.017,1.3788,17.936,2.3183,4.9093,2.296,0.025703,0.81135,0.11904,54.014,43.283,63.654,54.708,74.394,55.442,22.974,35.508,39.705,45.649,60.49,40.919,20.434
80302,0.75139,3696.6,4527.0,8.9082,26.608,42.235,2708.4,75.42,120.39,0.32381,80.031,49.896,2637.6,23.997,50.358,3101.8,23.474,68.063,274.92,343.47,94.52,77.251,32.512,8.8714,26.442,6.8027,18.421,1.6947,33.148,13.822,23.864,1.2315,17.844,2.3332,4.8368,2.3178,0.025703,0.81135,0.11904,54.014,43.283,62.85,54.746,73.689,58.645,22.717,38.46,37.795,47.362,60.372,41.75,16.751
80303,0.75037,3657.3,4594.1,8.7858,26.698,42.385,2710.5,74.555,120.39,0.32348,80.216,48.796,2639.9,25.319,49.92,3104.1,23.07,68.051,271.35,343.73,94.477,77.697,32.512,8.8714,26.442,6.8027,18.421,1.6947,33.148,13.822,23.864,1.2315,17.844,2.3332,4.8368,2.3178,0.025703,0.81135,0.11904,54.014,43.283,63.526,53.941,73.789,58.802,22.872,38.499,34.556,46.349,60.38,41.268,17.671
80304,0.71927,3726.6,4516.0,8.7865,26.67,42.533,2711.6,75.312,120.39,0.3166,80.491,49.782,2641.3,24.16,49.446,3106.4,23.103,68.121,272.31,343.07,94.383,77.468,32.657,8.7817,26.707,7.0497,18.735,1.6807,33.161,13.857,23.942,1.2896,18.114,2.3576,4.8544,2.2987,0.025703,0.81135,0.11904,54.014,43.283,63.034,54.271,70.483,56.235,22.712,37.933,37.46,45.251,59.982,41.659,17.573
80305,0.71764,3667.9,4512.8,8.745,27.072,42.43,2708.8,75.808,120.38,0.3184,80.326,51.07,2637.8,26.575,48.865,3104.5,23.115,68.147,270.19,342.51,94.438,77.299,32.657,8.7817,26.707,7.0497,18.735,1.6807,33.161,13.857,23.942,1.2896,18.114,2.3576,4.8544,2.2987,0.029998,0.80175,0.10125,53.357,43.62,64.043,54.31,70.642,59.248,22.695,37.714,41.248,43.906,59.911,41.377,17.556
