,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,correctLabels
2604,0.29979,3674.8,4735.5,9.6383,26.838,43.155,2714.8,75.283,120.4,0.76809,80.819,49.378,2642.9,25.053,49.403,3115.9,23.413,61.95,114.79,342.76,94.3,78.669,32.556,9.0849,26.92,7.0062,18.607,1.2158,33.104,14.089,24.798,1.3444,18.365,1.6124,4.9633,2.4432,0.020505,0.81363,0.058728,53.331,43.275,63.859,55.996,29.526,62.202,21.635,90.814,36.269,45.152,21.057,41.7,16.021,3
2605,0.3027,3685.1,4682.7,9.786,26.73,43.162,2714.1,74.945,120.38,0.76864,80.699,48.255,2641.8,25.318,48.021,3112.7,22.941,61.895,113.04,343.38,94.504,78.984,32.556,9.0849,26.92,7.0062,18.607,1.2158,33.104,14.089,24.798,1.3444,18.365,1.6124,4.9633,2.4432,0.032074,0.83832,0.074201,53.832,44.134,63.683,56.628,29.24,63.253,21.725,90.746,32.966,41.954,20.571,41.543,17.126,3
2606,0.2442,3681.4,4703.7,9.813,26.666,42.902,2711.5,75.26,120.38,0.76594,80.697,49.672,2640.3,25.302,50.279,3112.6,22.6,61.781,111.42,342.57,94.571,78.909,32.006,9.1774,26.553,6.8427,18.633,1.1761,32.786,14.166,24.852,1.3377,18.249,1.6011,5.0107,2.3276,0.032074,0.83832,0.074201,53.832,44.134,63.248,56.356,24.019,62.308,21.767,90.241,37.134,47.18,20.262,41.29,17.943,3
2607,0.2472,3701.7,4708.5,9.7359,26.831,42.691,2714.0,76.033,120.39,0.766,80.974,50.863,2642.4,24.235,50.45,3112.5,23.415,61.797,109.29,342.64,94.5,79.26,32.006,9.1774,26.553,6.8427,18.633,1.1761,32.786,14.166,24.852,1.3377,18.249,1.6011,5.0107,2.3276,0.032074,0.83832,0.074201,53.832,44.134,62.9,56.298,23.725,64.824,22.589,90.234,40.641,47.574,19.998,41.769,15.972,3
2608,0.29577,3692.3,4678.3,9.6403,26.958,42.776,2712.7,75.285,120.39,0.7741,80.9,49.626,2640.7,24.596,49.514,3114.3,21.767,61.746,108.18,342.03,94.473,79.006,32.042,9.2639,26.635,6.9839,18.922,1.2139,33.051,14.227,25.228,1.2672,18.189,1.6349,5.0558,2.3342,0.032074,0.83832,0.074201,53.832,44.134,64.454,56.623,29.225,61.359,21.573,91.751,36.999,45.41,19.644,41.695,19.897,3
2609,0.29547,3708.5,4711.5,9.7892,26.63,42.87,2711.6,74.657,120.4,0.77361,80.793,49.472,2639.7,25.933,50.477,3113.5,21.887,61.666,106.14,341.86,94.344,78.824,32.042,9.2639,26.635,6.9839,18.922,1.2139,33.051,14.227,25.228,1.2672,18.189,1.6349,5.0558,2.3342,0.032074,0.83832,0.074201,53.832,44.134,64.177,56.225,29.255,61.519,21.34,91.812,36.546,47.637,19.377,41.229,19.634,3
2610,0.29521,3677.8,4673.7,9.8498,27.068,42.659,2712.4,75.259,120.42,0.77843,80.906,49.73,2640.0,24.878,49.018,3112.1,22.851,61.614,105.77,342.31,94.499,79.354,32.314,9.2166,26.988,6.9714,18.544,1.1301,32.607,14.08,24.971,1.2266,18.32,1.6448,5.0385,2.3652,0.030093,0.84896,0.070951,53.769,42.446,63.438,55.969,28.933,63.339,21.949,93.409,37.305,44.26,19.578,41.785,17.301,3
2611,0.29738,3692.0,4692.1,9.817,26.854,42.251,2713.1,75.738,120.38,0.78329,81.004,49.762,2640.9,26.978,49.057,3112.8,23.424,61.649,103.59,342.59,94.469,79.31,32.314,9.2166,26.988,6.9714,18.544,1.1301,32.607,14.08,24.971,1.2266,18.32,1.6448,5.0385,2.3652,0.030093,0.84896,0.070951,53.769,42.446,63.193,55.748,28.72,63.958,21.824,92.816,37.399,44.352,19.589,41.467,15.933,3
2612,0.26886,3662.8,4720.5,9.6445,27.114,43.113,2715.3,74.919,120.42,0.76809,81.257,49.165,2642.5,25.197,50.661,3114.4,23.124,61.695,104.88,342.6,94.439,79.417,32.397,9.1501,27.427,6.9016,18.509,1.1683,32.989,13.997,24.659,1.2796,18.208,1.6595,4.8974,2.4129,0.030093,0.84896,0.070951,53.769,42.446,63.715,56.343,26.362,64.428,22.169,91.224,35.643,48.063,19.288,41.698,16.61,3
2613,0.26943,3693.0,4714.5,9.643,27.368,42.552,2711.3,74.358,120.37,0.77101,81.036,49.424,2638.9,25.744,51.072,3114.8,23.226,61.675,104.02,341.82,94.516,78.876,32.397,9.1501,27.427,6.9016,18.509,1.1683,32.989,13.997,24.659,1.2796,18.208,1.6595,4.8974,2.4129,0.030093,0.84896,0.070951,53.769,42.446,63.195,56.415,26.306,62.023,21.725,90.867,36.404,49.014,19.182,41.02,16.397,3
2614,0.25804,3677.7,4709.8,9.5835,26.921,42.995,2711.4,74.34,120.41,0.76311,80.884,48.932,2638.6,25.93,50.112,3112.3,22.85,61.634,103.91,341.76,94.491,79.039,32.107,8.9707,27.082,6.9155,18.428,1.1565,32.882,14.104,24.433,1.1484,18.342,1.6467,4.9842,2.4308,0.030093,0.84896,0.070951,53.769,42.446,64.02,56.6,25.515,64.754,21.706,89.928,34.958,46.794,19.012,41.64,17.288,3
2615,0.25851,3685.6,4711.4,9.6258,26.952,42.179,2711.9,74.772,120.38,0.75922,81.05,49.603,2639.8,23.002,50.504,3113.1,23.673,61.635,106.28,342.43,94.416,79.714,32.107,8.9707,27.082,6.9155,18.428,1.1565,32.882,14.104,24.433,1.1484,18.342,1.6467,4.9842,2.4308,0.023125,0.86295,0.080758,53.196,42.905,63.883,56.581,25.469,64.374,21.828,90.403,36.93,47.7,18.907,40.439,15.281,3
2616,0.28406,3642.7,4725.3,9.602,26.766,42.713,2714.3,75.081,120.44,0.77054,81.244,49.649,2641.7,23.922,49.523,3115.1,22.305,61.632,103.08,342.32,94.412,79.053,32.21,9.0179,26.858,6.8969,18.808,1.1222,33.201,14.066,24.536,1.3598,18.292,1.5883,4.9211,2.3565,0.023125,0.86295,0.080758,53.196,42.905,64.475,56.665,28.324,62.88,21.883,92.219,37.067,45.429,19.134,42.996,18.542,3
2617,0.28668,3708.1,4730.4,9.6534,26.731,42.375,2712.0,74.816,120.39,0.77238,81.112,51.553,2639.7,25.221,48.948,3113.5,23.491,61.667,103.21,342.14,94.42,79.087,32.21,9.0179,26.858,6.8969,18.808,1.1222,33.201,14.066,24.536,1.3598,18.292,1.5883,4.9211,2.3565,0.023125,0.86295,0.080758,53.196,42.905,63.349,56.605,28.066,64.858,21.547,91.994,42.669,44.1,19.063,40.989,15.722,3
2618,0.27512,3685.4,4719.1,9.7895,26.941,42.689,2710.5,74.573,120.41,0.77057,81.054,50.629,2638.3,24.038,50.666,3111.9,23.535,61.596,103.41,341.79,94.409,78.892,31.772,9.1398,26.865,6.7706,18.664,1.1192,33.263,13.815,24.692,1.1239,18.406,1.5638,5.0389,2.4458,0.023125,0.86295,0.080758,53.196,42.905,63.879,55.834,27.304,60.883,21.516,91.573,39.951,48.075,18.993,41.99,15.624,3
2619,0.27662,3711.1,4756.8,9.6939,26.756,42.747,2708.2,75.332,120.41,0.76955,80.877,51.409,2636.7,25.442,50.001,3110.7,22.017,61.565,101.06,341.9,94.501,78.8,31.772,9.1398,26.865,6.7706,18.664,1.1192,33.263,13.815,24.692,1.1239,18.406,1.5638,5.0389,2.4458,0.023125,0.86295,0.080758,53.196,42.905,63.437,55.383,27.156,64.255,21.583,91.698,42.245,46.536,19.148,41.756,19.247,3
2620,0.31987,3706.5,4751.2,9.7141,26.986,42.71,2710.5,74.362,120.41,0.74301,80.896,50.317,2638.1,26.952,49.205,3112.3,23.748,61.524,104.42,341.4,94.316,79.179,32.017,9.044,26.691,6.9299,18.779,1.1315,32.312,13.999,24.543,1.1207,18.801,1.574,5.0454,2.3786,0.01214,0.85659,0.077038,53.216,44.177,64.67,55.807,31.644,64.97,21.918,88.404,39.034,44.695,19.192,41.446,15.119,3
2621,0.32297,3712.4,4683.8,9.7572,27.036,42.471,2711.9,75.402,120.4,0.74499,81.016,50.746,2640.0,25.928,49.51,3113.5,23.252,61.545,104.39,342.22,94.245,78.969,32.017,9.044,26.691,6.9299,18.779,1.1315,32.312,13.999,24.543,1.1207,18.801,1.574,5.0454,2.3786,0.01214,0.85659,0.077038,53.216,44.177,64.569,56.615,31.339,62.863,21.52,88.162,40.296,45.401,19.313,41.737,16.301,3
2622,0.30074,3688.9,4687.5,9.6242,26.633,42.822,2709.2,75.697,120.39,0.76373,80.883,50.009,2636.6,24.463,51.352,3112.2,24.049,61.541,103.08,341.86,94.446,79.122,32.501,9.0241,26.921,6.8243,18.452,1.1681,32.738,13.912,25.042,1.0025,18.334,1.5888,5.0245,2.3168,0.01214,0.85659,0.077038,53.216,44.177,63.606,56.298,29.47,62.619,21.239,90.917,38.126,49.662,19.548,41.948,14.408,3
2623,0.29955,3716.5,4691.4,9.5158,27.109,42.529,2710.6,74.339,120.39,0.76538,81.099,50.962,2639.3,24.268,51.304,3112.6,23.087,61.602,103.73,342.09,94.275,79.379,32.501,9.0241,26.921,6.8243,18.452,1.1681,32.738,13.912,25.042,1.0025,18.334,1.5888,5.0245,2.3168,0.01214,0.85659,0.077038,53.216,44.177,63.131,56.251,29.588,63.211,21.641,90.717,40.93,49.551,19.606,41.934,16.657,3
2624,0.25253,3749.4,4706.0,9.6983,27.185,43.146,2710.3,74.69,120.43,0.75718,81.136,49.803,2638.0,24.215,50.178,3112.2,23.222,61.635,105.97,341.89,94.419,79.073,32.281,8.9235,26.523,6.7164,19.079,1.1122,32.836,13.912,24.69,1.129,18.033,1.6087,5.0653,2.3466,0.01214,0.85659,0.077038,53.216,44.177,63.495,56.907,24.862,62.421,21.77,89.586,37.521,46.946,19.518,41.608,16.344,3
2625,0.25343,3720.2,4728.3,9.7142,26.844,42.846,2709.3,75.343,120.38,0.75555,81.136,51.261,2638.1,25.246,50.23,3111.8,23.505,61.689,104.57,342.11,94.208,79.288,32.281,8.9235,26.523,6.7164,19.079,1.1122,32.836,13.912,24.69,1.129,18.033,1.6087,5.0653,2.3466,0.0076309,0.85314,0.060356,53.911,43.852,63.998,56.64,24.773,63.25,21.689,89.785,41.81,47.067,19.636,41.453,15.648,3
2626,0.27106,3726.9,4676.8,9.6651,26.592,42.635,2708.0,75.706,120.43,0.75448,81.073,49.751,2635.6,21.648,48.447,3110.2,23.914,61.725,103.7,341.63,94.391,78.975,32.16,9.0388,26.768,6.9359,18.029,1.1508,32.975,13.864,24.612,1.1382,18.416,1.5841,4.9643,2.429,0.0076309,0.85314,0.060356,53.911,43.852,64.934,55.719,26.811,63.691,21.244,90.064,37.368,42.94,19.771,41.406,14.689,3
2627,0.27261,3739.3,4663.7,9.6344,26.994,43.049,2704.6,75.548,120.4,0.75663,81.003,49.89,2632.3,25.02,49.797,3108.3,23.741,61.716,106.51,341.22,94.131,79.024,32.16,9.0388,26.768,6.9359,18.029,1.1508,32.975,13.864,24.612,1.1382,18.416,1.5841,4.9643,2.429,0.0076309,0.85314,0.060356,53.911,43.852,64.721,55.877,26.659,62.944,21.241,89.801,37.777,46.065,19.58,41.905,15.108,3
2628,0.28125,3707.5,4786.8,9.6523,26.787,43.045,2706.2,74.338,120.38,0.75125,81.165,49.682,2634.5,24.61,49.044,3107.1,23.462,61.717,106.28,342.17,94.435,79.22,31.876,9.1219,27.226,6.8413,18.463,1.1318,32.511,13.845,24.845,1.4245,18.699,1.5304,5.0331,2.3483,0.0076309,0.85314,0.060356,53.911,43.852,63.396,57.016,28.033,64.51,21.625,89.269,37.164,44.322,19.66,41.701,15.748,3
2629,0.2849,3706.0,4770.7,9.6685,26.711,42.917,2706.0,75.461,120.39,0.75378,81.199,51.835,2634.0,24.215,51.494,3108.6,24.04,61.742,107.65,340.95,94.289,79.223,31.876,9.1219,27.226,6.8413,18.463,1.1318,32.511,13.845,24.845,1.4245,18.699,1.5304,5.0331,2.3483,0.0076309,0.85314,0.060356,53.911,43.852,63.421,57.208,27.674,62.665,21.184,88.961,43.499,49.992,19.595,41.269,14.358,3
2630,0.31033,3706.2,4706.9,9.5516,26.84,42.613,2706.7,74.593,120.4,0.74855,81.272,49.65,2634.7,25.645,49.774,3110.6,23.11,61.848,106.05,341.1,94.391,78.986,32.274,8.9931,26.862,6.9508,18.933,1.104,32.943,13.818,24.514,1.3279,18.551,1.5812,4.9471,2.3483,0.038823,0.84199,0.056661,53.794,43.726,64.242,56.996,30.92,62.839,21.254,89.129,37.071,46.01,19.736,42.245,16.574,3
2631,0.31087,3721.8,4749.0,9.6859,26.909,42.876,2705.8,75.247,120.41,0.7479,81.077,49.141,2633.7,23.802,48.886,3107.1,23.402,61.816,106.72,341.51,94.318,78.878,32.274,8.9931,26.862,6.9508,18.933,1.104,32.943,13.818,24.514,1.3279,18.551,1.5812,4.9471,2.3483,0.038823,0.84199,0.056661,53.794,43.726,63.973,56.492,30.866,63.09,21.701,89.208,35.573,43.957,19.708,41.969,15.903,3
2632,0.2754,3674.5,4659.1,9.6735,26.946,42.467,2704.4,74.384,120.39,0.74584,81.089,49.126,2632.0,25.919,49.152,3105.4,22.793,61.783,105.8,341.37,94.416,78.991,31.847,9.0328,27.216,6.931,18.901,1.1183,32.648,13.706,24.736,1.3279,18.814,1.5445,5.1315,2.4303,0.038823,0.84199,0.056661,53.794,43.726,63.814,56.427,27.024,61.662,21.48,88.739,35.529,44.572,19.824,41.062,17.337,3
2633,0.27576,3700.1,4658.7,9.6178,27.031,42.678,2701.1,74.763,120.4,0.74362,80.984,50.387,2628.7,23.397,51.517,3104.6,22.644,61.754,106.13,340.96,94.491,79.313,31.847,9.0328,27.216,6.931,18.901,1.1183,32.648,13.706,24.736,1.3279,18.814,1.5445,5.1315,2.4303,0.038823,0.84199,0.056661,53.794,43.726,63.374,56.432,26.989,62.694,21.145,89.011,39.239,50.046,19.829,41.019,17.685,3
2634,0.3194,3687.5,4671.0,9.6883,27.013,42.982,2703.8,74.704,120.39,0.73489,81.212,50.746,2631.4,25.452,52.143,3105.3,23.954,61.807,108.58,341.22,94.395,79.097,32.507,8.965,26.965,6.9344,18.409,1.1167,32.942,13.81,24.534,1.2562,18.739,1.5195,4.9797,2.4467,0.038823,0.84199,0.056661,53.794,43.726,63.707,56.34,31.078,65.067,21.499,87.003,40.295,51.493,19.644,41.695,14.575,3
2635,0.31813,3685.2,4712.8,9.6659,26.992,42.738,2705.5,75.215,120.42,0.7333,81.353,48.436,2633.5,24.007,50.953,3107.0,23.829,61.843,106.57,341.31,94.37,79.353,32.507,8.965,26.965,6.9344,18.409,1.1167,32.942,13.81,24.534,1.2562,18.739,1.5195,4.9797,2.4467,0.025846,0.86045,0.063096,53.215,43.98,63.747,55.84,31.204,62.933,21.528,87.197,33.497,48.74,19.588,41.1,14.838,3
2636,0.25329,3724.1,4775.9,9.744,27.269,42.878,2702.8,75.463,120.39,0.74621,81.301,49.454,2630.7,24.721,49.225,3106.2,22.507,61.892,105.13,340.59,94.42,78.968,32.061,8.9166,26.43,6.8802,18.837,1.1197,33.205,13.639,24.667,1.0673,18.081,1.5258,5.1076,2.4034,0.025846,0.86045,0.063096,53.215,43.98,63.001,56.312,25.04,61.297,21.304,88.296,36.494,44.741,19.629,41.354,17.993,3
2637,0.25275,3676.0,4747.1,9.6543,26.5,42.683,2703.6,74.912,120.4,0.73931,81.358,50.5,2631.9,24.879,51.729,3105.4,22.962,61.905,106.33,340.84,94.413,79.432,32.061,8.9166,26.43,6.8802,18.837,1.1197,33.205,13.639,24.667,1.0673,18.081,1.5258,5.1076,2.4034,0.025846,0.86045,0.063096,53.215,43.98,63.829,56.657,25.094,60.846,21.263,89.138,39.572,50.535,19.437,41.329,16.876,3
2638,0.29605,3716.4,4690.9,9.7354,26.915,42.662,2704.0,76.122,120.38,0.72425,81.376,51.504,2632.0,22.621,49.845,3106.4,23.595,61.889,104.62,341.0,94.399,79.085,32.224,8.7581,26.622,6.6795,19.22,1.0968,32.952,13.998,24.693,1.1135,18.63,1.4874,5.0742,2.4638,0.025846,0.86045,0.063096,53.215,43.98,63.584,56.306,29.124,62.475,21.459,86.26,42.525,46.176,19.503,41.433,15.386,3
2639,0.29511,3705.8,4681.6,9.5633,26.852,42.627,2702.4,75.79,120.42,0.72624,81.224,49.803,2630.8,24.483,50.078,3104.3,22.119,61.849,104.35,340.86,94.421,78.829,32.224,8.7581,26.622,6.6795,19.22,1.0968,32.952,13.998,24.693,1.1135,18.63,1.4874,5.0742,2.4638,0.025846,0.86045,0.063096,53.215,43.98,63.768,56.417,29.217,63.876,21.316,86.017,37.519,46.714,19.442,42.463,18.907,3
2640,0.28068,3793.4,4643.5,9.595,26.806,42.847,2697.5,73.815,120.41,0.76399,81.078,49.964,2627.1,25.966,49.563,3101.4,23.282,61.834,106.36,340.43,94.389,79.034,32.228,8.9948,26.954,6.8965,19.081,1.1336,32.581,13.94,24.408,1.3423,18.252,1.5122,5.0683,2.4159,0.02161,0.8617,0.05999,54.752,43.328,64.115,55.892,27.631,62.349,21.203,91.0,37.995,45.523,19.68,41.399,16.148,3
2641,0.28163,3712.9,4648.8,9.514,26.378,42.576,2696.8,75.299,120.41,0.76752,81.231,48.332,2624.8,25.22,48.825,3099.8,22.53,61.813,107.8,340.63,94.258,79.317,32.228,8.9948,26.954,6.8965,19.081,1.1336,32.581,13.94,24.408,1.3423,18.252,1.5122,5.0683,2.4159,0.02161,0.8617,0.05999,54.752,43.328,65.501,55.828,27.537,63.081,20.77,90.57,33.193,43.815,19.688,41.383,17.911,3
2642,0.27857,3695.8,4724.2,9.648,26.878,42.556,2693.6,75.299,120.39,0.76023,81.186,51.079,2621.4,25.473,49.62,3097.7,22.997,61.855,107.52,340.06,94.554,79.051,32.123,9.0566,27.288,6.982,19.009,1.0671,32.447,13.761,24.29,1.2318,18.572,1.5043,5.013,2.4146,0.02161,0.8617,0.05999,54.752,43.328,63.982,55.204,27.676,62.682,20.615,90.12,41.275,45.656,19.845,41.366,16.825,3
2643,0.28007,3667.6,4671.7,9.6316,26.855,43.049,2693.5,75.669,120.4,0.75605,81.321,51.016,2622.5,25.52,49.726,3094.7,22.695,61.875,107.41,339.97,94.318,79.315,32.123,9.0566,27.288,6.982,19.009,1.0671,32.447,13.761,24.29,1.2318,18.572,1.5043,5.013,2.4146,0.02161,0.8617,0.05999,54.752,43.328,64.466,55.832,27.529,64.822,21.453,90.629,41.09,45.899,19.987,41.298,17.524,3
2644,0.29049,3713.9,4642.9,9.5323,26.927,42.736,2692.8,75.312,120.39,0.73824,81.312,49.034,2620.2,24.39,49.071,3095.6,22.484,61.94,106.61,339.6,94.562,78.932,31.781,8.8067,26.892,6.8277,18.804,1.1236,32.983,13.781,24.309,1.2345,18.401,1.547,5.0997,2.384,0.02161,0.8617,0.05999,54.752,43.328,62.865,56.309,28.545,63.219,21.108,88.077,35.258,44.385,20.186,40.854,18.054,3
2645,0.28898,3682.7,4672.2,9.619,26.846,42.761,2694.3,75.337,120.39,0.73687,81.503,50.46,2621.9,23.651,50.349,3096.7,23.406,61.98,106.62,339.81,94.437,79.308,31.781,8.8067,26.892,6.8277,18.804,1.1236,32.983,13.781,24.309,1.2345,18.401,1.547,5.0997,2.384,0.010888,0.86298,0.070565,53.517,43.94,63.402,55.958,28.694,65.242,21.038,88.245,39.453,47.341,20.39,42.007,15.825,3
2646,0.32669,3716.1,4694.8,9.8002,26.962,43.151,2694.6,75.46,120.4,0.73775,81.436,51.183,2621.8,24.54,50.97,3097.8,23.386,62.04,110.06,339.59,94.566,78.821,31.979,8.806,26.754,6.9245,18.812,1.1357,32.742,13.809,24.629,1.3603,18.859,1.4916,5.0766,2.4861,0.010888,0.86298,0.070565,53.517,43.94,64.159,56.167,31.96,61.986,21.049,88.595,41.583,48.779,20.239,41.71,15.903,3
2647,0.32606,3732.9,4683.2,9.739,27.19,42.804,2692.3,74.503,120.41,0.74035,81.299,49.746,2619.1,26.278,50.485,3096.4,23.068,62.052,108.44,339.28,94.308,78.905,31.979,8.806,26.754,6.9245,18.812,1.1357,32.742,13.809,24.629,1.3603,18.859,1.4916,5.0766,2.4861,0.010888,0.86298,0.070565,53.517,43.94,63.87,56.306,32.021,62.248,20.915,88.277,37.352,47.656,20.543,41.377,16.657,3
2648,0.30983,3681.9,4709.5,9.6627,26.983,42.752,2692.8,75.111,120.39,0.74272,81.375,50.416,2620.7,24.515,50.161,3095.5,22.875,62.056,108.35,340.07,94.47,79.416,32.045,8.7834,26.661,6.9225,18.612,1.0632,32.94,13.964,24.42,1.3196,18.206,1.5183,5.0458,2.4858,0.010888,0.86298,0.070565,53.517,43.94,63.904,55.967,30.489,62.446,21.063,88.675,39.323,46.906,20.708,41.238,17.088,3
2649,0.30865,3715.7,4676.0,9.6078,26.82,42.854,2691.0,75.043,120.38,0.7453,81.3,49.608,2618.3,26.361,49.598,3096.8,22.321,62.087,109.72,339.45,94.469,79.01,32.045,8.7834,26.661,6.9225,18.612,1.0632,32.94,13.964,24.42,1.3196,18.206,1.5183,5.0458,2.4858,0.010888,0.86298,0.070565,53.517,43.94,63.323,56.367,30.606,63.357,20.548,88.361,36.946,45.603,20.745,40.487,18.429,3
2650,0.30638,3702.3,4734.1,9.645,27.06,42.999,2692.6,74.988,120.4,0.75613,81.342,50.777,2621.1,23.958,51.085,3095.1,24.076,62.089,113.73,339.98,94.439,79.264,31.895,8.992,26.637,6.9694,18.657,1.0369,32.633,13.726,24.837,1.2361,18.277,1.5298,5.1799,2.3412,0.026104,0.85293,0.076975,52.963,43.43,63.533,56.173,29.937,62.444,21.063,91.284,40.386,49.046,20.624,41.12,14.252,3
2651,0.30448,3688.4,4736.1,9.5443,26.758,42.552,2694.7,75.081,120.42,0.75876,81.612,49.279,2622.9,23.419,50.859,3097.4,22.564,62.135,108.98,339.66,94.369,79.629,31.895,8.992,26.637,6.9694,18.657,1.0369,32.633,13.726,24.837,1.2361,18.277,1.5298,5.1799,2.3412,0.026104,0.85293,0.076975,52.963,43.43,63.771,56.149,30.123,63.118,21.021,90.963,35.977,48.522,21.237,41.534,17.801,3
2652,0.32121,3682.8,4732.9,9.7139,27.068,42.795,2694.8,75.279,120.41,0.73483,81.625,50.299,2621.8,22.276,51.388,3098.6,23.284,62.285,112.42,339.66,94.377,79.415,31.919,8.9308,26.776,6.9872,18.916,1.0588,32.666,13.665,24.349,1.3606,18.893,1.461,5.0844,2.4591,0.026104,0.85293,0.076975,52.963,43.43,63.395,56.101,31.781,63.605,20.58,87.558,38.98,49.746,21.111,41.754,16.084,3
2653,0.32127,3662.4,4695.4,9.6616,27.215,42.49,2694.2,75.225,120.38,0.73073,81.627,50.198,2623.2,22.805,49.422,3098.7,23.1,62.301,113.95,339.9,94.459,78.976,31.919,8.9308,26.776,6.9872,18.916,1.0588,32.666,13.665,24.349,1.3606,18.893,1.461,5.0844,2.4591,0.026104,0.85293,0.076975,52.963,43.43,63.746,56.55,31.776,62.379,20.924,88.057,38.682,45.197,21.157,41.637,16.535,3
2654,0.32409,3668.3,4708.3,9.6692,26.982,42.812,2693.2,74.989,120.4,0.72716,81.445,49.343,2620.9,24.829,49.356,3097.2,22.153,62.32,113.89,339.63,94.365,79.11,32.313,8.7414,26.929,6.9276,18.733,1.1018,33.051,13.686,24.529,1.2986,19.316,1.4783,5.1254,2.4332,0.026104,0.85293,0.076975,52.963,43.43,63.398,55.758,31.613,62.276,20.929,86.664,36.168,45.042,21.345,40.719,18.78,3
2655,0.32567,3696.1,4733.3,9.6419,26.871,42.844,2694.0,75.263,120.42,0.72848,81.466,48.501,2621.1,23.321,49.02,3097.1,23.273,62.327,113.98,340.11,94.568,79.465,32.313,8.7414,26.929,6.9276,18.733,1.1018,33.051,13.686,24.529,1.2986,19.316,1.4783,5.1254,2.4332,0.027448,0.86521,0.067306,54.135,43.838,62.919,55.459,31.458,61.96,20.926,86.502,33.689,44.265,21.303,41.567,16.098,3
2656,0.285,3700.3,4709.3,9.5838,26.958,42.621,2693.4,74.599,120.39,0.72662,81.456,50.059,2621.1,25.725,51.132,3095.7,21.445,62.287,114.97,340.72,94.348,78.927,32.4,8.8361,27.212,6.9178,18.939,1.0732,33.343,13.885,24.371,1.1941,18.795,1.4891,5.0452,2.5404,0.027448,0.86521,0.067306,54.135,43.838,63.299,56.188,28.101,61.542,21.15,87.083,38.273,49.154,21.304,41.735,20.464,3
2657,0.28567,3718.6,4697.3,9.6372,26.828,42.667,2691.1,74.738,120.42,0.72282,81.243,52.585,2618.9,25.077,51.023,3093.4,23.68,62.301,114.94,340.56,94.628,78.823,32.4,8.8361,27.212,6.9178,18.939,1.0732,33.343,13.885,24.371,1.1941,18.795,1.4891,5.0452,2.5404,0.027448,0.86521,0.067306,54.135,43.838,62.983,56.331,28.034,62.589,21.021,87.547,45.707,48.901,21.396,41.662,15.182,3
2658,0.27427,3685.0,4704.8,9.654,27.06,42.704,2690.8,75.452,120.41,0.75037,81.377,48.273,2618.5,23.9,47.572,3092.2,23.398,62.276,113.89,340.16,94.411,79.268,32.518,8.9008,27.082,6.7777,19.017,1.1146,32.441,13.749,24.568,1.2197,19.17,1.484,5.1415,2.4149,0.027448,0.86521,0.067306,54.135,43.838,63.609,55.726,27.155,62.957,21.263,89.462,33.017,40.916,21.581,41.405,15.818,3
2659,0.27592,3688.4,4667.4,9.5725,27.016,42.831,2689.7,75.19,120.41,0.75058,81.446,51.225,2617.3,23.938,50.213,3093.9,23.601,62.326,115.74,339.42,94.633,79.063,32.518,8.9008,27.082,6.7777,19.017,1.1146,32.441,13.749,24.568,1.2197,19.17,1.484,5.1415,2.4149,0.027448,0.86521,0.067306,54.135,43.838,63.551,56.173,26.993,64.109,20.762,89.436,41.706,47.028,21.503,41.116,15.344,3
2660,0.26191,3717.9,4660.0,9.7418,26.797,42.626,2690.8,75.178,120.41,0.73198,81.562,49.487,2618.5,24.08,49.858,3093.3,23.245,62.317,115.06,339.37,94.362,79.127,32.196,8.9483,26.827,6.7982,18.798,1.081,32.831,13.777,24.433,1.3527,19.281,1.4624,5.0787,2.4741,0.013999,0.8549,0.081698,53.317,44.621,64.304,56.037,25.584,62.601,20.939,88.045,36.59,46.206,22.009,41.729,16.182,3
2661,0.25999,3748.8,4651.3,9.717,26.923,42.435,2686.6,75.367,120.39,0.73462,81.333,49.177,2613.9,24.373,50.307,3090.3,23.647,62.379,115.89,339.32,94.425,78.898,32.196,8.9483,26.827,6.7982,18.798,1.081,32.831,13.777,24.433,1.3527,19.281,1.4624,5.0787,2.4741,0.013999,0.8549,0.081698,53.317,44.621,63.773,56.141,25.772,61.784,20.684,87.724,35.677,47.246,22.174,41.185,15.252,3
2662,0.28975,3757.0,4656.4,9.542,27.01,42.947,2686.3,74.725,120.42,0.73743,81.469,49.644,2614.0,23.563,50.336,3090.2,21.816,62.366,117.0,339.45,94.47,79.123,31.994,8.8275,26.536,6.8493,18.944,1.0703,32.638,13.652,24.212,1.192,19.329,1.4541,5.1142,2.4079,0.013999,0.8549,0.081698,53.317,44.621,63.542,56.594,28.615,62.027,20.694,88.037,37.052,47.311,22.316,42.064,19.582,3
