,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,correctLabels
5507,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.41,8.6495,35.639,6.8826,19.086,1.5141,21.001,13.215,37.707,1.1953,18.979,1.9622,3.4415,1.5299,0.014421,1.0533,0.11149,54.117,43.052,64.841,47.718,100.0,76.649,-0.0035475,1.3716,38.506,45.345,100.13,100.04,13.186,4
5508,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.452,8.6349,35.349,6.737,19.069,1.4965,21.638,13.514,37.853,1.2724,18.408,1.9645,3.5108,1.6131,0.014421,1.0533,0.11149,54.117,43.052,63.595,48.106,100.0,76.775,-0.0035475,0.0,38.506,45.345,100.13,100.04,13.117,4
5509,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.452,8.6349,35.349,6.737,19.069,1.4965,21.638,13.514,37.853,1.2724,18.408,1.9645,3.5108,1.6131,0.014421,1.0533,0.11149,54.117,43.052,63.595,48.106,100.0,76.902,-0.0035475,0.0,38.506,45.345,100.13,100.04,13.048,4
5510,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.762,8.6568,35.994,6.7805,19.383,1.5146,21.407,13.509,38.03,1.2041,19.071,1.9738,3.5735,1.664,0.013181,1.0683,0.10398,54.114,43.085,64.94,48.098,100.0,77.029,-0.0035475,7.3136,38.506,45.345,100.13,100.04,12.979,4
5511,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.762,8.6568,35.994,6.7805,19.383,1.5146,21.407,13.509,38.03,1.2041,19.071,1.9738,3.5735,1.664,0.013181,1.0683,0.10398,54.114,43.085,64.94,48.098,100.0,77.156,-0.0035475,7.3136,38.506,45.345,100.13,100.04,12.91,4
5512,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.927,8.7794,35.338,6.9852,19.05,1.5094,21.725,13.499,37.423,1.1992,18.724,2.0164,3.4783,1.5667,0.013181,1.0683,0.10398,54.114,43.085,64.675,47.252,100.0,77.283,-0.0035475,6.7202,38.506,45.345,100.13,100.05,12.84,4
5513,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.927,8.7794,35.338,6.9852,19.05,1.5094,21.725,13.499,37.423,1.1992,18.724,2.0164,3.4783,1.5667,0.013181,1.0683,0.10398,54.114,43.085,64.675,47.252,100.0,77.409,-0.0035475,6.7202,38.506,45.345,100.13,100.05,12.771,4
5514,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.617,8.7503,35.406,6.9694,19.463,1.5192,21.293,13.464,38.197,1.3994,18.393,1.9896,3.5867,1.5667,0.013181,1.0683,0.10398,54.114,43.085,62.878,47.996,100.0,77.536,-0.0035475,5.9711,38.506,45.345,100.13,100.05,12.702,4
5515,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.617,8.7503,35.406,6.9694,19.463,1.5192,21.293,13.464,38.197,1.3994,18.393,1.9896,3.5867,1.5667,0.027646,1.0602,0.10738,53.676,42.597,62.878,47.996,100.0,77.663,-0.0035475,5.9711,38.506,45.345,100.14,100.05,12.633,4
5516,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.476,8.6106,35.276,6.8022,18.994,1.4924,21.108,13.411,37.982,1.2413,18.497,1.9792,3.6412,1.6254,0.027646,1.0602,0.10738,53.676,42.597,62.927,46.9,100.0,77.79,-0.0035475,4.5284,38.506,45.345,100.14,100.05,12.564,4
5517,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.476,8.6106,35.276,6.8022,18.994,1.4924,21.108,13.411,37.982,1.2413,18.497,1.9792,3.6412,1.6254,0.027646,1.0602,0.10738,53.676,42.597,62.927,46.9,100.0,77.917,-0.0035475,4.5284,38.506,45.345,100.14,100.05,12.495,4
5518,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.901,8.7965,35.634,6.9157,19.282,1.4833,21.661,13.458,37.853,1.4672,18.824,1.9566,3.4691,1.5553,0.027646,1.0602,0.10738,53.676,42.597,64.39,47.975,100.0,78.043,-0.0035475,2.5482,38.506,45.345,100.14,100.05,12.426,4
5519,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.901,8.7965,35.634,6.9157,19.282,1.4833,21.661,13.458,37.853,1.4672,18.824,1.9566,3.4691,1.5553,0.027646,1.0602,0.10738,53.676,42.597,64.39,47.975,100.0,78.17,-0.0035475,2.5482,38.506,45.345,100.14,100.05,12.357,4
5520,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.844,8.5796,35.476,6.7457,18.937,1.447,21.457,13.526,38.319,1.4123,18.734,2.039,3.4999,1.5691,0.02231,1.0455,0.10613,53.795,42.645,63.416,47.207,100.0,78.297,-0.0035475,3.2483,38.506,45.345,100.14,100.05,12.288,4
5521,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.844,8.5796,35.476,6.7457,18.937,1.447,21.457,13.526,38.319,1.4123,18.734,2.039,3.4999,1.5691,0.02231,1.0455,0.10613,53.795,42.645,63.416,47.207,100.0,78.424,-0.0035475,3.2483,38.506,45.345,100.14,100.05,12.219,4
5522,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.797,8.7894,35.292,6.8733,19.326,1.5086,21.524,13.386,37.933,1.4732,18.893,2.023,3.5405,1.5547,0.02231,1.0455,0.10613,53.795,42.645,64.956,47.998,100.0,78.551,-0.0035475,4.5666,38.506,45.345,100.14,100.05,12.15,4
5523,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.797,8.7894,35.292,6.8733,19.326,1.5086,21.524,13.386,37.933,1.4732,18.893,2.023,3.5405,1.5547,0.02231,1.0455,0.10613,53.795,42.645,64.956,47.998,100.0,78.677,-0.0035475,4.5666,38.506,45.345,100.14,100.05,12.081,4
5524,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.576,8.6692,34.9,6.9137,19.284,1.5322,21.772,13.353,38.177,1.2434,18.707,1.9758,3.476,1.5974,0.02231,1.0455,0.10613,53.795,42.645,63.905,46.984,100.0,78.804,-0.0035475,0.28492,38.506,45.345,100.14,100.05,12.012,4
5525,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.576,8.6692,34.9,6.9137,19.284,1.5322,21.772,13.353,38.177,1.2434,18.707,1.9758,3.476,1.5974,0.027503,1.0452,0.092933,55.477,42.835,63.905,46.984,100.0,78.931,-0.0035475,0.28492,38.506,45.345,100.14,100.05,11.942,4
5526,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.503,8.7112,35.29,6.8068,19.697,1.4894,21.017,13.408,37.844,1.2357,18.953,1.9686,3.4908,1.5655,0.027503,1.0452,0.092933,55.477,42.835,63.539,46.997,100.0,79.058,-0.0035475,8.6686e-15,38.506,45.345,100.14,100.05,11.873,4
5527,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.503,8.7112,35.29,6.8068,19.697,1.4894,21.017,13.408,37.844,1.2357,18.953,1.9686,3.4908,1.5655,0.027503,1.0452,0.092933,55.477,42.835,63.539,46.997,100.0,79.185,-0.0035475,8.6686e-15,38.506,45.345,100.14,100.05,11.804,4
5528,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.395,8.5539,35.728,6.7832,19.018,1.476,21.266,13.493,37.96,1.2831,18.941,1.9961,3.5142,1.5506,0.027503,1.0452,0.092933,55.477,42.835,64.498,45.864,100.0,79.311,-0.0035475,0.82704,38.506,45.345,100.14,100.05,11.735,4
5529,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.395,8.5539,35.728,6.7832,19.018,1.476,21.266,13.493,37.96,1.2831,18.941,1.9961,3.5142,1.5506,0.027503,1.0452,0.092933,55.477,42.835,64.498,45.864,100.0,79.438,-0.0035475,0.82704,38.506,45.345,100.14,100.05,11.666,4
5530,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,25.062,8.7381,35.16,6.7359,19.161,1.4598,21.528,13.248,37.463,1.2704,18.284,2.0364,3.4173,1.5804,0.021676,1.0692,0.11263,54.238,43.104,64.787,47.433,100.0,79.565,-0.0035475,2.5541,38.506,45.345,100.14,100.05,11.597,4
5531,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,25.062,8.7381,35.16,6.7359,19.161,1.4598,21.528,13.248,37.463,1.2704,18.284,2.0364,3.4173,1.5804,0.021676,1.0692,0.11263,54.238,43.104,64.787,47.433,100.0,79.692,-0.0035475,2.5541,38.506,45.345,100.14,100.05,11.528,4
5532,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.656,8.824,35.518,6.7683,19.144,1.4516,21.362,13.44,37.956,1.3139,18.033,1.9844,3.5374,1.6014,0.021676,1.0692,0.11263,54.238,43.104,65.318,47.029,100.0,79.819,-0.0035475,0.0,38.506,45.345,100.14,100.05,11.459,4
5533,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.656,8.824,35.518,6.7683,19.144,1.4516,21.362,13.44,37.956,1.3139,18.033,1.9844,3.5374,1.6014,0.021676,1.0692,0.11263,54.238,43.104,65.318,47.029,100.0,79.945,-0.0035475,0.0,38.506,45.345,100.14,100.05,11.39,4
5534,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,25.007,8.7117,35.499,6.8849,19.06,1.4783,21.286,13.211,37.757,1.3484,19.158,1.9433,3.5394,1.4637,0.021676,1.0692,0.11263,54.238,43.104,65.155,47.008,100.0,80.072,-0.0035475,4.4365,38.506,45.345,100.14,100.05,11.321,4
5535,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,25.007,8.7117,35.499,6.8849,19.06,1.4783,21.286,13.211,37.757,1.3484,19.158,1.9433,3.5394,1.4637,0.0092126,1.0467,0.095275,54.808,42.016,65.155,47.008,100.0,80.199,-0.0035475,4.4365,38.506,45.345,100.15,100.05,11.252,4
5536,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.839,8.8541,35.291,6.8212,19.098,1.4876,21.78,13.445,37.685,1.2017,18.864,1.9577,3.4455,1.5883,0.0092126,1.0467,0.095275,54.808,42.016,64.186,47.158,100.0,80.326,-0.0035475,8.6686e-15,38.506,45.345,100.15,100.05,11.183,4
5537,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.839,8.8541,35.291,6.8212,19.098,1.4876,21.78,13.445,37.685,1.2017,18.864,1.9577,3.4455,1.5883,0.0092126,1.0467,0.095275,54.808,42.016,64.186,47.158,100.0,80.453,-0.0035475,8.6686e-15,38.506,45.345,100.15,100.05,11.114,4
5538,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.635,8.5676,35.619,6.6613,19.352,1.4998,21.556,13.441,37.972,1.2661,18.491,1.975,3.5116,1.563,0.0092126,1.0467,0.095275,54.808,42.016,64.771,47.015,100.0,80.579,-0.0035475,5.5398,38.506,45.345,100.15,100.05,11.045,4
5539,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.635,8.5676,35.619,6.6613,19.352,1.4998,21.556,13.441,37.972,1.2661,18.491,1.975,3.5116,1.563,0.0092126,1.0467,0.095275,54.808,42.016,64.771,47.015,100.0,80.706,-0.0035475,5.5398,38.506,45.345,100.15,100.05,10.975,4
5540,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.713,8.7084,35.444,6.8185,19.048,1.4952,21.625,13.325,37.888,1.1383,19.043,1.9726,3.4392,1.574,0.026233,1.0516,0.11398,53.92,42.615,66.306,46.314,100.0,80.833,-0.0035475,4.8497,38.506,45.345,100.15,100.05,10.906,4
5541,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.713,8.7084,35.444,6.8185,19.048,1.4952,21.625,13.325,37.888,1.1383,19.043,1.9726,3.4392,1.574,0.026233,1.0516,0.11398,53.92,42.615,66.306,46.314,100.0,80.96,-0.0035475,4.8497,38.506,45.345,100.15,100.06,10.837,4
5542,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.659,8.6267,34.96,6.8876,19.128,1.5324,21.435,13.364,38.332,1.2865,19.074,1.9744,3.5751,1.6103,0.026233,1.0516,0.11398,53.92,42.615,65.062,46.99,100.0,81.087,-0.0035475,1.0978,38.506,45.345,100.15,100.06,10.768,4
5543,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.659,8.6267,34.96,6.8876,19.128,1.5324,21.435,13.364,38.332,1.2865,19.074,1.9744,3.5751,1.6103,0.026233,1.0516,0.11398,53.92,42.615,65.062,46.99,100.0,81.213,-0.0035475,1.0978,38.506,45.345,100.15,100.06,10.699,4
5544,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,25.111,8.6542,35.525,6.7559,19.564,1.4895,21.48,13.333,38.048,1.2743,18.437,1.9794,3.5752,1.5799,0.026233,1.0516,0.11398,53.92,42.615,64.483,46.741,100.0,81.34,-0.0035475,1.4477,38.506,45.345,100.15,100.06,10.63,4
5545,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,25.111,8.6542,35.525,6.7559,19.564,1.4895,21.48,13.333,38.048,1.2743,18.437,1.9794,3.5752,1.5799,0.02637,1.0514,0.098778,54.754,42.665,64.483,46.741,100.0,81.467,-0.0035475,1.4477,38.506,45.345,100.15,100.06,10.561,4
5546,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.907,8.6471,34.968,6.6754,19.537,1.4681,21.526,13.492,37.961,1.3486,18.86,1.9587,3.5783,1.6212,0.02637,1.0514,0.098778,54.754,42.665,65.695,45.575,100.0,81.594,-0.0035475,0.0,38.506,45.345,100.15,100.06,10.492,4
5547,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.907,8.6471,34.968,6.6754,19.537,1.4681,21.526,13.492,37.961,1.3486,18.86,1.9587,3.5783,1.6212,0.02637,1.0514,0.098778,54.754,42.665,65.695,45.575,100.0,81.721,-0.0035475,0.0,38.506,45.345,100.15,100.06,10.423,4
5548,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.993,8.5759,35.458,6.9694,19.129,1.5341,21.184,13.436,37.596,1.4073,18.755,1.9983,3.5769,1.5774,0.02637,1.0514,0.098778,54.754,42.665,66.558,45.511,100.0,81.847,-0.0035475,3.6526,38.506,45.345,100.15,100.06,10.354,4
5549,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.993,8.5759,35.458,6.9694,19.129,1.5341,21.184,13.436,37.596,1.4073,18.755,1.9983,3.5769,1.5774,0.02637,1.0514,0.098778,54.754,42.665,66.558,45.511,100.0,81.974,-0.0035475,3.6526,38.506,45.345,100.15,100.06,10.285,4
5550,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.592,8.5649,34.978,6.7548,19.31,1.5082,21.618,13.555,37.507,1.4716,19.035,1.9365,3.5741,1.5876,0.023902,1.0529,0.12511,54.478,43.876,64.035,46.418,100.0,82.101,-0.0035475,1.6072,38.506,45.345,100.15,100.06,10.216,4
5551,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.592,8.5649,34.978,6.7548,19.31,1.5082,21.618,13.555,37.507,1.4716,19.035,1.9365,3.5741,1.5876,0.023902,1.0529,0.12511,54.478,43.876,64.035,46.418,100.0,82.228,-0.0035475,1.6072,38.506,45.345,100.15,100.06,10.147,4
5552,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.567,8.5493,34.969,6.775,18.696,1.4714,21.693,13.468,37.366,1.3055,18.704,1.9497,3.5378,1.6424,0.023902,1.0529,0.12511,54.478,43.876,65.937,45.9,100.0,82.355,-0.0035475,4.3227,38.506,45.345,100.15,100.06,10.077,4
5553,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.567,8.5493,34.969,6.775,18.696,1.4714,21.693,13.468,37.366,1.3055,18.704,1.9497,3.5378,1.6424,0.023902,1.0529,0.12511,54.478,43.876,65.937,45.9,100.0,82.481,-0.0035475,4.3227,38.506,45.345,100.15,100.06,10.008,4
5554,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.786,8.5805,35.717,6.9336,19.571,1.4932,21.695,13.406,38.136,1.2845,19.018,1.9059,3.4899,1.5611,0.023902,1.0529,0.12511,54.478,43.876,65.87,47.369,100.0,82.608,-0.0035475,1.5286,38.506,45.345,100.15,100.06,9.9393,4
5555,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.786,8.5805,35.717,6.9336,19.571,1.4932,21.695,13.406,38.136,1.2845,19.018,1.9059,3.4899,1.5611,0.02333,1.0501,0.12084,54.251,41.613,65.87,47.369,100.0,82.735,-0.0035475,1.5286,38.506,45.345,100.16,100.06,9.8702,4
5556,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.414,8.6296,35.365,7.0401,18.875,1.4965,21.062,13.422,37.932,1.4186,18.506,1.9473,3.4955,1.5012,0.02333,1.0501,0.12084,54.251,41.613,64.505,45.161,100.0,82.862,-0.0035475,0.0,38.506,45.345,100.16,100.06,9.8011,4
5557,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.414,8.6296,35.365,7.0401,18.875,1.4965,21.062,13.422,37.932,1.4186,18.506,1.9473,3.4955,1.5012,0.02333,1.0501,0.12084,54.251,41.613,64.505,45.161,100.0,82.989,-0.0035475,0.0,38.506,45.345,100.16,100.06,9.7321,4
5558,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.604,8.7726,35.481,6.7689,19.638,1.5065,21.612,13.554,37.768,1.3537,18.92,2.0111,3.499,1.5374,0.02333,1.0501,0.12084,54.251,41.613,63.472,46.795,100.0,83.115,-0.0035475,8.6686e-15,38.506,45.345,100.16,100.06,9.663,4
5559,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.604,8.7726,35.481,6.7689,19.638,1.5065,21.612,13.554,37.768,1.3537,18.92,2.0111,3.499,1.5374,0.02333,1.0501,0.12084,54.251,41.613,63.472,46.795,100.0,83.242,-0.0035475,8.6686e-15,38.506,45.345,100.16,100.06,9.5939,4
5560,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.721,8.6045,35.287,6.8826,18.935,1.4681,21.434,13.653,37.823,1.4222,19.038,1.981,3.5145,1.5804,0.031253,1.0337,0.10161,55.019,41.974,65.83,44.841,100.0,83.369,-0.0035475,3.0332,38.506,45.345,100.16,100.06,9.5248,4
5561,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.721,8.6045,35.287,6.8826,18.935,1.4681,21.434,13.653,37.823,1.4222,19.038,1.981,3.5145,1.5804,0.031253,1.0337,0.10161,55.019,41.974,65.83,44.841,100.0,83.496,-0.0035475,3.0332,38.506,45.345,100.16,100.06,9.4558,4
5562,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.489,8.6679,35.322,6.8403,19.393,1.5164,21.505,13.748,37.544,1.138,18.602,1.9634,3.4789,1.5493,0.031253,1.0337,0.10161,55.019,41.974,64.885,46.48,100.0,83.623,-0.0035475,5.3617,38.506,45.345,100.16,100.06,9.3867,4
5563,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.489,8.6679,35.322,6.8403,19.393,1.5164,21.505,13.748,37.544,1.138,18.602,1.9634,3.4789,1.5493,0.031253,1.0337,0.10161,55.019,41.974,64.885,46.48,100.0,83.749,-0.0035475,5.3617,38.506,45.345,100.16,100.06,9.3176,4
5564,0.0,3648.1,4262.8,9.7203,26.894,42.288,3000.0,73.995,120.43,0.20066,73.432,50.138,2920.8,25.481,49.486,3445.2,23.37,67.393,461.72,308.1,95.557,73.641,24.434,8.7085,35.193,6.7644,19.039,1.5182,21.604,13.381,38.346,1.4289,18.923,1.9928,3.4711,1.5977,0.031253,1.0337,0.10161,55.019,41.974,65.276,45.29,100.0,83.876,-0.0035475,7.738,38.506,45.345,100.16,100.06,9.2485,4
