,Time,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
2319,0.19519,3681.7,4514.7,9.442,26.942,42.292,2713.8,74.895,120.4,0.34742,79.996,50.237,2642.7,25.555,48.408,3107.8,23.016,65.478,229.95,343.86,94.532,77.614,32.773,8.6114,26.592,6.8404,18.238,1.6432,33.373,13.852,24.11,1.2348,18.356,2.2578,4.9349,2.2947,0.019039,0.83361,0.092181,53.868,43.765,63.278,54.435,19.093,62.391,23.076,40.956,38.798,42.849,46.533,41.589,17.889
2320,0.19032,3679.1,4534.0,9.4593,26.604,42.356,2714.7,74.22,120.38,0.34401,80.113,49.506,2644.4,24.182,50.76,3109.2,22.487,65.524,226.93,343.74,94.414,77.418,32.282,8.8614,26.555,6.9146,18.763,1.6403,32.955,13.882,24.179,1.3522,18.526,2.2263,4.8419,2.2872,0.0064051,0.83441,0.096522,53.177,43.543,63.381,54.658,18.383,60.65,22.901,41.431,36.646,48.292,46.6,41.088,19.142
2321,0.18936,3701.6,4558.5,9.3786,27.214,42.363,2714.4,74.027,120.4,0.34677,80.143,50.159,2643.2,25.053,49.089,3110.1,23.908,65.575,227.11,343.09,94.562,77.569,32.282,8.8614,26.555,6.9146,18.763,1.6403,32.955,13.882,24.179,1.3522,18.526,2.2263,4.8419,2.2872,0.0064051,0.83441,0.096522,53.177,43.543,62.994,54.364,18.477,61.12,22.731,41.093,38.567,44.426,46.542,42.044,15.741
2322,0.23276,3642.4,4493.8,9.322,26.45,42.148,2714.4,75.651,120.37,0.35138,80.053,50.222,2642.8,21.856,51.195,3108.3,23.549,65.598,227.22,343.69,94.345,77.353,32.294,8.7246,26.528,7.1838,18.579,1.6435,32.784,13.808,23.769,1.2584,18.028,2.2305,4.7592,2.2543,0.0064051,0.83441,0.096522,53.177,43.543,63.365,53.897,22.851,63.828,22.663,41.393,38.754,49.3,46.487,41.478,16.604
2323,0.23538,3678.9,4503.9,9.3797,26.757,42.487,2713.4,75.086,120.41,0.35215,79.928,50.787,2642.8,25.098,49.77,3107.1,23.139,65.555,227.15,343.89,94.623,77.364,32.294,8.7246,26.528,7.1838,18.579,1.6435,32.784,13.808,23.769,1.2584,18.028,2.2305,4.7592,2.2543,0.0064051,0.83441,0.096522,53.177,43.543,62.737,53.776,22.594,60.927,22.991,41.3,40.417,46.001,46.452,41.393,17.587
2324,0.2286,3580.8,4532.2,9.5482,26.778,42.314,2713.1,73.22,120.37,0.34206,79.803,51.075,2642.5,25.902,51.798,3106.5,21.995,65.504,225.9,343.81,94.585,77.129,31.705,8.8907,26.204,6.7634,18.305,1.6707,33.374,13.761,24.432,1.1892,18.033,2.2216,4.9234,2.2911,0.0064051,0.83441,0.096522,53.177,43.543,61.907,53.908,22.84,61.869,23.037,40.569,41.264,50.694,46.525,40.969,20.329
2325,0.23061,3580.9,4495.5,9.3748,26.708,42.745,2715.8,74.519,120.39,0.34415,79.814,50.629,2644.8,26.768,51.644,3108.3,22.983,65.463,227.12,344.27,94.827,77.408,31.705,8.8907,26.204,6.7634,18.305,1.6707,33.374,13.761,24.432,1.1892,18.033,2.2216,4.9234,2.2911,0.012613,0.8327,0.10888,53.531,43.206,61.904,54.347,22.643,61.75,23.009,40.315,39.951,50.338,46.399,39.848,17.972
2326,0.29132,3717.8,4511.9,9.3923,26.959,42.252,2720.8,74.283,120.4,0.33735,79.877,49.403,2649.1,24.23,49.683,3114.8,23.188,65.45,226.35,343.99,94.681,77.599,32.476,8.7912,26.639,7.042,18.12,1.6961,33.149,13.639,24.654,1.1843,18.314,2.23,4.9379,2.3134,0.012613,0.8327,0.10888,53.531,43.206,63.149,54.879,28.253,60.307,23.034,39.832,36.344,45.801,46.438,41.985,17.47
2327,0.2884,3709.4,4547.6,9.5029,26.932,42.621,2722.5,74.695,120.39,0.34,79.99,50.868,2652.1,24.951,49.611,3117.9,22.884,65.474,226.2,344.37,94.283,77.426,32.476,8.7912,26.639,7.042,18.12,1.6961,33.149,13.639,24.654,1.1843,18.314,2.23,4.9379,2.3134,0.012613,0.8327,0.10888,53.531,43.206,63.294,54.452,28.54,63.358,23.178,39.508,40.656,45.634,46.42,41.71,18.189
2328,0.21468,3649.2,4573.4,9.2853,26.891,42.044,2722.9,74.603,120.42,0.326,79.926,50.738,2652.2,23.959,49.7,3117.1,23.233,65.5,225.78,344.69,94.572,77.216,32.668,8.822,26.487,6.5126,18.463,1.6741,33.29,13.5,24.624,1.2246,18.35,2.2267,4.7779,2.2325,0.012613,0.8327,0.10888,53.531,43.206,61.866,54.69,21.328,63.231,23.171,37.781,40.271,45.84,46.424,41.446,17.375
2329,0.21436,3600.1,4534.9,9.3598,26.934,42.556,2721.9,74.9,120.39,0.32404,79.818,48.429,2652.0,23.659,49.699,3115.9,22.321,65.481,228.36,344.91,94.476,77.408,32.668,8.822,26.487,6.5126,18.463,1.6741,33.29,13.5,24.624,1.2246,18.35,2.2267,4.7779,2.2325,0.012613,0.8327,0.10888,53.531,43.206,62.712,55.152,21.359,60.932,23.198,38.021,33.478,45.837,46.164,40.941,19.522
2330,0.19212,3769.1,4561.2,9.4289,26.693,42.036,2723.0,74.517,120.44,0.30815,79.861,49.713,2652.5,24.536,49.562,3117.6,23.003,65.433,226.67,344.38,94.437,77.019,32.555,8.7793,26.511,6.7365,18.2,1.6665,33.086,13.555,23.948,1.2706,17.764,2.2285,4.7945,2.3143,0.016615,0.81679,0.086308,53.554,43.659,64.546,54.078,19.107,61.782,22.865,35.856,37.256,45.52,46.237,42.591,17.931
2331,0.19402,3762.0,4532.0,9.2252,27.279,42.33,2719.9,74.439,120.42,0.30625,79.734,49.653,2649.9,24.859,49.311,3116.3,22.499,65.409,228.33,344.13,94.096,77.166,32.555,8.7793,26.511,6.7365,18.2,1.6665,33.086,13.555,23.948,1.2706,17.764,2.2285,4.7945,2.3143,0.016615,0.81679,0.086308,53.554,43.659,64.668,54.428,18.921,64.26,23.235,36.088,37.079,44.941,46.041,41.28,19.124
2332,0.20027,3682.1,4571.4,9.3279,26.934,42.542,2716.6,75.079,120.4,0.31291,79.683,51.254,2645.6,26.006,48.215,3114.0,22.742,65.39,226.1,343.36,94.415,77.252,32.381,8.7075,26.931,6.8033,18.337,1.6414,33.563,13.655,24.422,1.0687,18.167,2.2537,4.7386,2.291,0.016615,0.81679,0.086308,53.554,43.659,64.323,54.676,19.596,60.661,22.778,36.308,41.789,42.404,46.192,41.706,18.555
2333,0.19864,3715.1,4565.4,9.179,26.511,42.466,2715.9,75.025,120.4,0.31224,79.739,50.536,2645.1,25.491,49.928,3111.5,22.988,65.367,225.08,342.95,94.298,76.953,32.381,8.7075,26.931,6.8033,18.337,1.6414,33.563,13.655,24.422,1.0687,18.167,2.2537,4.7386,2.291,0.016615,0.81679,0.086308,53.554,43.659,63.755,54.749,19.756,61.365,22.703,36.389,39.677,46.368,46.236,42.07,17.994
2334,0.21062,3698.2,4517.8,9.2879,27.117,42.004,2713.6,75.011,120.38,0.32116,79.656,49.753,2642.3,26.075,49.666,3109.8,22.663,65.387,226.97,342.98,94.468,76.881,32.192,8.8957,26.395,7.0199,18.494,1.6475,33.269,13.753,24.757,1.1702,18.12,2.2493,4.8368,2.1967,0.016615,0.81679,0.086308,53.554,43.659,63.566,55.067,21.303,59.927,22.924,37.672,37.373,45.762,46.022,41.52,18.79
2335,0.21436,3699.8,4561.7,9.3231,26.559,42.246,2711.8,75.069,120.38,0.32186,79.621,50.575,2639.9,24.125,49.459,3108.1,23.254,65.332,226.02,342.71,94.432,76.915,32.192,8.8957,26.395,7.0199,18.494,1.6475,33.269,13.753,24.757,1.1702,18.12,2.2493,4.8368,2.1967,0.0021111,0.82078,0.088711,53.33,42.927,63.537,54.542,20.936,61.69,22.332,37.587,39.791,45.282,45.635,41.35,17.401
2336,0.2284,3647.3,4514.3,9.3295,26.947,42.354,2711.6,74.861,120.37,0.32928,79.696,51.769,2640.6,24.55,50.906,3107.0,23.648,65.298,223.41,342.37,94.634,77.178,32.017,8.6005,27.294,6.8664,18.678,1.6092,32.96,13.871,24.833,1.1569,17.849,2.288,4.7837,2.2643,0.0021111,0.82078,0.088711,53.33,42.927,62.514,54.783,22.96,60.467,22.458,39.126,43.305,48.631,45.637,40.358,16.462
2337,0.23206,3632.7,4555.8,9.4095,27.188,42.009,2713.0,75.113,120.41,0.33281,79.86,49.7,2642.0,25.959,51.574,3108.9,23.23,65.282,223.23,342.0,94.562,77.528,32.017,8.6005,27.294,6.8664,18.678,1.6092,32.96,13.871,24.833,1.1569,17.849,2.288,4.7837,2.2643,0.0021111,0.82078,0.088711,53.33,42.927,62.765,54.286,22.6,62.143,22.93,38.695,37.218,50.176,45.424,41.108,17.43
2338,0.24985,3651.5,4522.1,9.4194,26.574,42.291,2716.6,74.403,120.39,0.34369,80.209,50.205,2645.6,25.296,48.166,3111.6,22.568,65.363,222.91,341.99,94.52,77.647,32.102,8.758,26.83,6.8387,18.516,1.6497,33.272,13.869,24.42,1.3419,18.574,2.2199,4.8068,2.2398,0.0021111,0.82078,0.088711,53.33,42.927,63.729,54.27,24.337,60.03,22.42,40.505,38.704,42.29,45.218,41.528,18.969
2339,0.24926,3693.1,4546.5,9.2028,26.441,42.326,2715.4,76.087,120.38,0.34131,80.201,51.253,2644.5,24.367,49.777,3111.9,23.035,65.409,221.06,341.33,94.656,77.309,32.102,8.758,26.83,6.8387,18.516,1.6497,33.272,13.869,24.42,1.3419,18.574,2.2199,4.8068,2.2398,0.0021111,0.82078,0.088711,53.33,42.927,63.014,53.979,24.394,63.154,22.296,40.795,41.788,46.019,45.145,41.265,17.866
2340,0.24471,3712.8,4555.9,9.4978,26.697,42.466,2712.4,76.051,120.4,0.33884,79.982,50.345,2640.5,23.324,47.995,3109.7,21.893,65.413,218.51,341.39,94.411,77.107,32.229,8.9018,26.436,6.8622,18.54,1.6812,33.052,13.66,24.555,1.2609,18.233,2.1976,4.7895,2.2792,0.011317,0.83306,0.091671,53.252,44.043,62.945,54.294,23.5,58.762,22.352,41.103,39.114,41.894,45.208,41.096,20.598
2341,0.2432,3694.7,4530.4,9.2882,26.889,42.184,2709.8,74.979,120.38,0.34233,79.862,49.119,2638.2,27.152,51.12,3107.0,22.93,65.377,223.16,341.28,94.705,76.878,32.229,8.9018,26.436,6.8622,18.54,1.6812,33.052,13.66,24.555,1.2609,18.233,2.1976,4.7895,2.2792,0.011317,0.83306,0.091671,53.252,44.043,63.257,54.598,23.649,60.921,22.191,40.677,35.508,49.126,44.593,40.784,18.169
2342,0.22978,3682.0,4546.9,9.2233,27.156,42.258,2706.8,75.968,120.39,0.31842,79.76,49.216,2635.4,25.505,51.168,3104.6,23.557,65.296,219.74,341.13,94.573,76.915,31.766,8.8412,26.83,6.9502,18.978,1.6347,32.724,13.798,24.333,1.1444,18.549,2.2645,4.7948,2.3586,0.011317,0.83306,0.091671,53.252,44.043,63.3,54.384,22.599,59.316,22.186,37.923,35.793,49.236,44.702,41.058,16.698
2343,0.2286,3698.2,4556.7,9.2617,26.948,42.448,2706.2,75.272,120.38,0.31785,79.756,49.73,2634.1,23.835,48.829,3103.3,21.816,65.266,218.81,340.28,94.742,77.364,31.766,8.8412,26.83,6.9502,18.978,1.6347,32.724,13.798,24.333,1.1444,18.549,2.2645,4.7948,2.3586,0.011317,0.83306,0.091671,53.252,44.043,63.021,54.266,22.716,59.527,22.143,37.993,37.305,43.825,44.588,41.652,20.818
2344,0.27453,3669.2,4512.1,9.2343,26.653,42.745,2707.0,76.419,120.44,0.33599,79.99,50.3,2635.6,26.652,50.767,3103.6,22.819,65.233,218.91,340.38,94.614,77.565,32.208,8.9365,26.688,7.0521,18.772,1.6825,32.57,13.663,24.482,1.1616,18.593,2.2628,4.9236,2.2328,0.011317,0.83306,0.091671,53.252,44.043,62.724,53.727,27.386,62.683,22.161,39.335,38.982,48.308,44.383,41.256,18.421
2345,0.2775,3670.9,4485.9,9.1636,27.098,42.379,2707.4,75.932,120.39,0.33457,80.212,49.277,2635.9,25.129,50.992,3104.9,23.111,65.317,219.14,340.3,94.721,77.305,32.208,8.9365,26.688,7.0521,18.772,1.6825,32.57,13.663,24.482,1.1616,18.593,2.2628,4.9236,2.2328,0.03899,0.82666,0.081842,54.862,44.202,62.696,54.042,27.094,59.442,22.148,39.509,35.971,48.83,44.461,40.046,17.733
2346,0.23788,3617.3,4502.4,9.2308,26.992,42.223,2706.2,75.285,120.38,0.31645,80.114,50.73,2635.1,26.376,49.18,3102.1,23.493,65.329,217.84,340.65,94.692,77.324,32.167,8.9011,26.667,6.8686,18.593,1.6281,32.422,13.947,24.142,1.1195,18.541,2.2506,4.8527,2.2499,0.03899,0.82666,0.081842,54.862,44.202,62.611,54.333,23.005,60.19,22.439,37.971,40.247,44.635,44.505,41.317,16.828
2347,0.23698,3580.1,4517.8,9.2884,26.829,42.108,2706.0,75.585,120.36,0.31859,80.216,49.463,2635.4,24.945,50.298,3103.8,22.738,65.347,217.75,340.21,94.784,77.183,32.167,8.9011,26.667,6.8686,18.593,1.6281,32.422,13.947,24.142,1.1195,18.541,2.2506,4.8527,2.2499,0.03899,0.82666,0.081842,54.862,44.202,63.251,54.148,23.094,59.145,22.074,37.709,36.521,47.224,44.44,39.967,18.62
2348,0.23871,3681.5,4530.2,9.3689,26.836,42.276,2702.0,74.704,120.4,0.34775,79.922,48.537,2630.4,25.345,48.829,3101.5,22.812,65.316,218.5,339.63,94.879,76.78,31.979,8.6901,26.18,7.0508,18.962,1.6235,32.608,13.706,24.083,1.3933,19.153,2.284,4.8612,2.3147,0.03899,0.82666,0.081842,54.862,44.202,63.042,54.456,23.691,61.409,21.558,41.727,33.795,43.824,44.304,41.044,18.496
2349,0.23894,3643.3,4528.2,9.235,26.997,42.243,2701.1,75.866,120.41,0.34764,79.892,50.275,2629.4,26.012,50.355,3099.8,23.932,65.27,218.58,339.51,94.655,77.332,31.979,8.6901,26.18,7.0508,18.962,1.6235,32.608,13.706,24.083,1.3933,19.153,2.284,4.8612,2.3147,0.03899,0.82666,0.081842,54.862,44.202,63.7,54.48,23.669,60.279,21.759,41.741,38.91,47.357,44.232,40.739,15.822
2350,0.26194,3634.5,4491.5,9.3194,27.16,42.43,2702.6,74.67,120.4,0.32334,80.185,48.447,2631.8,25.254,50.408,3100.8,22.376,65.237,217.62,339.45,94.898,77.456,32.272,8.9165,26.489,6.7447,19.098,1.6469,32.682,13.645,24.397,1.2673,19.28,2.2308,4.9172,2.3322,0.033549,0.85503,0.1025,54.007,43.82,62.18,54.014,25.226,60.523,21.885,38.252,33.531,47.479,44.077,40.699,19.492
2351,0.25876,3634.3,4518.7,9.3227,26.74,42.474,2701.4,75.58,120.38,0.32237,80.045,49.744,2629.2,23.433,48.965,3100.5,23.551,65.258,216.75,338.9,94.723,77.013,32.272,8.9165,26.489,6.7447,19.098,1.6469,32.682,13.645,24.397,1.2673,19.28,2.2308,4.9172,2.3322,0.033549,0.85503,0.1025,54.007,43.82,62.184,53.687,25.538,60.864,21.496,38.371,37.346,44.14,44.013,40.261,16.743
2352,0.23159,3682.6,4477.8,9.2293,26.849,42.57,2700.4,74.848,120.4,0.3136,79.864,49.569,2628.2,24.641,49.497,3099.8,23.329,65.203,217.48,339.15,94.872,77.056,32.088,8.8471,26.986,6.9211,19.307,1.636,32.804,13.915,24.377,1.1937,18.709,2.2048,4.8432,2.2632,0.033549,0.85503,0.1025,54.007,43.82,64.021,53.801,22.766,62.223,21.675,37.587,36.831,45.369,43.808,41.012,17.299
2353,0.22975,3704.1,4471.8,9.3102,26.624,42.407,2701.2,75.27,120.42,0.31104,80.16,48.527,2630.3,24.658,50.622,3099.2,23.056,65.191,216.33,339.24,94.504,77.362,32.088,8.8471,26.986,6.9211,19.307,1.636,32.804,13.915,24.377,1.1937,18.709,2.2048,4.8432,2.2632,0.033549,0.85503,0.1025,54.007,43.82,63.652,53.873,22.947,58.515,21.779,37.9,33.765,47.974,43.77,41.378,17.915
2354,0.24987,3636.4,4411.3,9.1739,26.749,41.862,2700.2,75.683,120.42,0.34636,80.362,49.086,2629.0,26.434,52.061,3099.6,21.719,65.219,215.75,338.56,94.73,77.223,32.282,8.9267,26.344,6.8969,18.954,1.6531,32.527,13.759,24.217,1.3096,18.252,2.2377,4.804,2.1772,0.033549,0.85503,0.1025,54.007,43.82,63.316,54.013,24.488,62.491,21.362,40.764,35.411,51.304,43.678,41.407,21.082
2355,0.24983,3622.9,4449.9,9.3003,26.896,42.069,2699.2,74.592,120.38,0.34413,80.299,49.142,2626.2,23.893,50.65,3097.7,23.451,65.288,217.01,338.22,94.654,77.01,32.282,8.9267,26.344,6.8969,18.954,1.6531,32.527,13.759,24.217,1.3096,18.252,2.2377,4.804,2.1772,0.0074298,0.87369,0.095418,55.225,43.192,63.548,53.551,24.493,59.165,21.506,41.036,35.576,48.039,44.154,40.477,16.985
2356,0.22891,3656.6,4500.4,9.2393,26.811,42.344,2697.6,75.298,120.4,0.32345,80.184,50.113,2625.1,26.322,50.573,3096.1,23.647,65.288,220.59,338.41,94.794,77.02,31.524,9.05,26.466,7.0861,19.256,1.649,32.405,13.934,23.491,1.1551,19.046,2.2806,4.9141,2.2766,0.0074298,0.87369,0.095418,55.225,43.192,63.156,53.754,22.852,61.889,21.6,39.388,38.433,47.861,44.011,41.057,16.528
2357,0.23179,3682.8,4491.7,9.1737,27.09,42.488,2696.9,75.474,120.39,0.32645,80.266,50.034,2623.9,24.783,49.973,3097.3,23.356,65.316,218.19,338.15,94.672,77.401,31.524,9.05,26.466,7.0861,19.256,1.649,32.405,13.934,23.491,1.1551,19.046,2.2806,4.9141,2.2766,0.0074298,0.87369,0.095418,55.225,43.192,62.704,53.858,22.569,60.847,21.286,39.022,38.199,46.472,44.399,40.894,17.192
2358,0.30705,3635.2,4441.3,9.3188,26.772,42.573,2697.8,75.431,120.4,0.34708,80.376,48.616,2625.4,24.623,51.325,3097.6,22.899,65.373,218.03,338.12,94.86,77.461,31.975,9.0441,26.64,6.9343,19.236,1.7139,32.055,13.821,23.919,1.3631,18.664,2.2956,4.8216,2.3733,0.0074298,0.87369,0.095418,55.225,43.192,61.76,53.662,30.186,60.735,21.357,41.227,34.026,49.601,44.584,40.411,18.259
2359,0.30582,3640.2,4450.8,9.2836,26.888,42.109,2699.0,75.032,120.41,0.34651,80.368,50.438,2627.6,24.245,50.031,3098.5,22.444,65.414,216.76,338.61,94.854,77.307,31.975,9.0441,26.64,6.9343,19.236,1.7139,32.055,13.821,23.919,1.3631,18.664,2.2956,4.8216,2.3733,0.0074298,0.87369,0.095418,55.225,43.192,61.674,53.549,30.306,63.728,21.557,41.296,39.389,46.607,44.866,41.028,19.342
2360,0.26712,3614.9,4475.2,9.4215,26.578,42.089,2698.7,74.577,120.41,0.3339,80.311,47.562,2627.6,24.705,49.23,3098.8,22.469,65.442,220.1,338.78,94.829,77.252,31.565,9.0687,26.618,7.0027,18.992,1.6565,32.949,13.857,23.647,1.2942,18.693,2.2391,4.967,2.2564,0.037457,0.87023,0.11398,54.085,43.176,63.32,53.227,26.428,59.457,21.476,39.907,30.926,44.753,45.266,40.86,19.29
2361,0.26728,3663.4,4490.3,9.3596,26.904,42.416,2699.1,74.859,120.36,0.3345,80.253,49.119,2626.9,25.271,50.288,3098.0,24.076,65.46,221.54,338.82,94.814,77.127,31.565,9.0687,26.618,7.0027,18.992,1.6565,32.949,13.857,23.647,1.2942,18.693,2.2391,4.967,2.2564,0.037457,0.87023,0.11398,54.085,43.176,62.486,53.045,26.413,60.482,21.608,39.834,35.507,47.201,45.538,40.329,15.492
2362,0.31288,3636.0,4477.4,9.3551,27.134,42.547,2700.5,74.831,120.41,0.33289,80.3,47.824,2628.2,24.456,49.781,3101.4,23.63,65.478,221.25,338.92,94.752,77.46,32.155,8.9764,26.272,6.7629,19.377,1.6787,32.5,13.94,24.257,1.0342,19.054,2.2831,4.8908,2.3496,0.037457,0.87023,0.11398,54.085,43.176,62.276,53.743,30.585,60.56,21.606,40.999,31.697,46.028,45.962,40.292,16.525
2363,0.31111,3622.0,4534.7,9.1844,27.003,41.706,2702.9,75.062,120.39,0.33927,80.322,47.551,2631.0,24.686,49.21,3101.9,22.958,65.526,222.24,339.4,94.693,77.109,32.155,8.9764,26.272,6.7629,19.377,1.6787,32.5,13.94,24.257,1.0342,19.054,2.2831,4.8908,2.3496,0.037457,0.87023,0.11398,54.085,43.176,62.517,53.058,30.759,62.256,21.649,40.22,30.894,44.707,46.269,40.718,18.139
2364,0.26078,3696.0,4420.8,9.117,26.659,42.47,2699.7,75.618,120.41,0.34871,79.956,48.357,2627.9,24.323,51.534,3098.0,22.794,65.533,223.73,339.61,94.803,76.918,32.4,8.9265,25.916,6.7412,18.732,1.6453,32.428,13.585,23.823,1.2626,18.636,2.2487,4.8635,2.3177,0.037457,0.87023,0.11398,54.085,43.176,63.347,53.408,25.142,63.855,21.593,41.402,33.265,50.084,46.534,41.481,18.569
2365,0.25841,3685.2,4403.6,9.4309,26.964,42.335,2697.6,74.492,120.39,0.34819,79.932,49.575,2625.9,24.481,51.939,3098.0,22.116,65.484,225.81,339.46,94.607,77.121,32.4,8.9265,25.916,6.7412,18.732,1.6453,32.428,13.585,23.823,1.2626,18.636,2.2487,4.8635,2.3177,0.027061,0.8662,0.096583,53.884,43.899,63.533,53.614,25.376,60.279,21.411,41.464,36.85,51.022,46.724,40.442,20.174
2366,0.23539,3725.8,4529.7,9.2935,26.989,42.705,2699.3,74.427,120.43,0.30462,80.124,50.668,2628.2,24.495,49.591,3099.5,23.446,65.472,230.87,339.63,94.6,77.469,32.121,8.9125,25.873,6.9663,18.865,1.6456,32.8,13.927,23.949,1.3935,19.162,2.2495,4.8616,2.4358,0.027061,0.8662,0.096583,53.884,43.899,63.146,53.641,22.807,62.694,21.632,37.203,40.066,45.588,46.661,41.232,16.997
2367,0.23615,3715.1,4508.5,9.2726,27.259,42.123,2702.3,75.386,120.41,0.30931,80.476,49.971,2631.1,25.512,51.275,3101.8,23.045,65.588,230.62,339.55,94.441,77.938,32.121,8.9125,25.873,6.9663,18.865,1.6456,32.8,13.927,23.949,1.3935,19.162,2.2495,4.8616,2.4358,0.027061,0.8662,0.096583,53.884,43.899,63.331,53.894,22.732,61.87,22.064,36.631,38.014,49.484,47.065,40.941,17.89
2368,0.25995,3639.2,4462.4,9.3655,26.968,42.409,2703.7,74.042,120.42,0.34525,80.504,49.061,2631.8,24.471,50.164,3102.7,21.951,65.731,229.67,339.77,94.5,77.443,31.806,8.8982,26.088,6.8753,19.073,1.6729,32.546,13.74,23.525,1.1505,18.632,2.2585,4.8184,2.3314,0.027061,0.8662,0.096583,53.884,43.899,62.688,54.115,25.538,60.406,21.917,41.301,35.338,46.913,47.524,42.131,20.495
2369,0.26096,3648.0,4465.5,9.4228,27.115,42.28,2701.5,74.144,120.38,0.34866,80.332,49.824,2630.0,26.149,48.26,3101.1,22.651,65.799,230.69,339.8,94.709,77.187,31.806,8.8982,26.088,6.8753,19.073,1.6729,32.546,13.74,23.525,1.1505,18.632,2.2585,4.8184,2.3314,0.027061,0.8662,0.096583,53.884,43.899,62.537,54.077,25.438,61.52,21.804,40.885,37.581,42.508,47.805,41.032,18.852
2370,0.29318,3653.6,4512.9,9.2947,26.77,42.553,2702.6,74.511,120.4,0.32492,80.153,48.152,2631.2,25.62,51.568,3101.2,22.451,65.784,231.46,339.83,94.493,77.368,31.632,8.9104,26.196,6.9082,18.782,1.7034,32.48,13.693,23.84,1.3091,18.96,2.2854,4.8822,2.3065,0.0099058,0.86615,0.085171,53.631,43.839,63.203,52.968,28.738,61.432,21.489,38.774,32.661,50.163,48.069,41.681,19.329
2371,0.2944,3692.1,4464.4,9.2225,26.703,42.574,2705.2,74.285,120.38,0.32407,80.272,51.455,2634.4,23.965,49.263,3103.2,22.064,65.811,233.0,340.32,94.705,77.417,31.632,8.9104,26.196,6.9082,18.782,1.7034,32.48,13.693,23.84,1.3091,18.96,2.2854,4.8822,2.3065,0.0099058,0.86615,0.085171,53.631,43.839,62.539,53.549,28.618,60.544,21.905,38.878,42.383,44.829,48.288,41.153,20.236
2372,0.31725,3679.6,4538.4,9.25,27.189,42.183,2705.1,75.211,120.43,0.31857,80.085,48.342,2633.3,24.192,48.632,3104.2,22.257,65.804,234.34,340.28,94.443,77.432,32.326,9.0045,26.205,6.9795,18.798,1.6389,32.541,13.675,24.189,1.4011,18.542,2.2853,4.8095,2.1939,0.0099058,0.86615,0.085171,53.631,43.839,62.457,53.349,30.637,62.903,22.027,38.146,33.22,43.368,48.523,41.737,19.784
2373,0.31587,3649.9,4529.1,9.3608,26.793,42.442,2706.8,73.65,120.39,0.31825,80.049,50.378,2635.7,25.851,50.437,3104.2,24.698,65.828,236.91,341.29,94.709,77.21,32.326,9.0045,26.205,6.9795,18.798,1.6389,32.541,13.675,24.189,1.4011,18.542,2.2853,4.8095,2.1939,0.0099058,0.86615,0.085171,53.631,43.839,62.969,53.461,30.773,61.354,22.17,38.186,39.212,47.545,48.649,40.342,14.01
2374,0.24834,3629.3,4473.5,9.423,26.954,42.515,2709.2,75.545,120.41,0.31863,80.243,47.804,2638.4,25.838,49.613,3106.5,23.558,65.861,236.82,341.64,94.563,77.469,31.746,9.0579,26.772,6.9977,18.366,1.6064,32.491,14.006,24.053,1.1798,18.792,2.2501,4.8502,2.3239,0.0099058,0.86615,0.085171,53.631,43.839,62.639,54.085,24.631,59.773,22.426,37.465,31.637,45.638,49.008,41.25,16.678
2375,0.24904,3634.8,4498.7,9.3703,26.722,42.149,2710.0,75.036,120.4,0.31704,80.263,50.585,2639.9,23.459,48.299,3105.7,21.629,65.937,238.21,341.64,94.613,77.245,31.746,9.0579,26.772,6.9977,18.366,1.6064,32.491,14.006,24.053,1.1798,18.792,2.2501,4.8502,2.3239,0.025508,0.84567,0.10588,54.458,43.98,62.545,53.784,24.562,60.248,22.621,37.659,39.821,42.596,49.287,41.116,21.263
2376,0.30959,3600.8,4554.1,9.5162,26.828,42.372,2708.4,74.744,120.39,0.35364,79.978,50.629,2636.9,26.95,49.376,3106.1,22.876,65.941,236.03,342.17,94.656,77.313,32.177,8.8938,26.393,6.6897,18.787,1.6528,32.974,13.645,24.319,1.2917,18.573,2.2299,4.801,2.3538,0.025508,0.84567,0.10588,54.458,43.98,62.869,54.213,29.947,61.13,22.168,42.053,39.952,45.089,49.854,40.756,18.313
2377,0.30665,3655.7,4516.7,9.3354,26.638,42.294,2711.6,74.481,120.38,0.35502,80.118,51.505,2640.5,25.834,49.742,3107.4,22.892,65.964,238.36,342.47,94.675,77.633,32.177,8.8938,26.393,6.6897,18.787,1.6528,32.974,13.645,24.319,1.2917,18.573,2.2299,4.801,2.3538,0.025508,0.84567,0.10588,54.458,43.98,61.925,54.662,30.236,60.404,22.443,41.885,42.53,45.936,50.019,40.636,18.244
